# amplitude duration logL logPrior
2.961892066106110377e+01 2.969137461484474372e+01 -1.913113881773511181e+06 -5.228481599920394629e+00
2.945879898025037491e+01 2.970033205637489004e+01 -1.892919516253250418e+06 -5.228481599920394629e+00
2.988506014013448109e+01 2.841639057949713987e+01 -1.875741805912788957e+06 -5.228481599920394629e+00
2.947694106356864552e+01 2.855681502383129455e+01 -1.832522121298981598e+06 -5.228481599920394629e+00
2.841761627664261525e+01 2.881958694631009976e+01 -1.716351288536170730e+06 -5.228481599920394629e+00
2.916683947723717907e+01 2.689874621021764867e+01 -1.702848271891190903e+06 -5.228481599920394629e+00
2.874846283198047558e+01 2.659383003935466405e+01 -1.637654043185224291e+06 -5.228481599920394629e+00
2.711238123277176726e+01 2.964051589442408385e+01 -1.599936970343643101e+06 -5.228481599920394629e+00
2.709896987106378319e+01 2.906217723211453219e+01 -1.571641926316994242e+06 -5.228481599920394629e+00
2.755845818880641929e+01 2.760164169716864890e+01 -1.554537562301337719e+06 -5.228481599920394629e+00
2.922490338310279867e+01 2.401257436008116031e+01 -1.544374669833328109e+06 -5.228481599920394629e+00
2.664768288131656604e+01 2.948728948031680730e+01 -1.538598090184329078e+06 -5.228481599920394629e+00
2.634560144542152926e+01 2.977671020850293360e+01 -1.516385511489546159e+06 -5.228481599920394629e+00
2.749168230741042507e+01 2.696209395905316697e+01 -1.515501571296227630e+06 -5.228481599920394629e+00
2.701887653536250866e+01 2.766873817010424474e+01 -1.497263425535639049e+06 -5.228481599920394629e+00
2.851305385524815961e+01 2.414253780693779561e+01 -1.477071871873251628e+06 -5.228481599920394629e+00
2.768625978509260221e+01 2.568728908133172695e+01 -1.472444216812216910e+06 -5.228481599920394629e+00
2.971486532592077623e+01 2.124511574118390911e+01 -1.426228039521779399e+06 -5.228481599920394629e+00
2.812524549389053519e+01 2.373915122999051874e+01 -1.415171612538136775e+06 -5.228481599920394629e+00
2.738529435622998776e+01 2.504439900824819532e+01 -1.408139670220127096e+06 -5.228481599920394629e+00
2.785073443781294955e+01 2.397798815369505476e+01 -1.400312797959042015e+06 -5.228481599920394629e+00
2.991618191212202049e+01 2.030639242078748197e+01 -1.385682629985131091e+06 -5.228481599920394629e+00
2.985562835669912118e+01 2.025295067945220140e+01 -1.376639521460390883e+06 -5.228481599920394629e+00
2.658771394448672609e+01 2.600449750600434129e+01 -1.372529087523130700e+06 -5.228481599920394629e+00
2.713033918577486148e+01 2.437433576228957577e+01 -1.348523961331718601e+06 -5.228481599920394629e+00
2.859687063113196004e+01 2.158715530931248949e+01 -1.340425456257571233e+06 -5.228481599920394629e+00
