amplitude	duration	logL
2.98914938410429087412e+01	2.97781023337967170050e+01       -1.627887e+06
2.94210643057764791308e+01	2.99048230993077694961e+01       -1.578734e+06
2.96117952135228357236e+01	2.83432704690872689923e+01       -1.518806e+06
2.90467265323365175789e+01	2.83679737629483987860e+01       -1.456940e+06
2.99226004350077801064e+01	2.64559485173625645871e+01       -1.449632e+06
2.86744619998306760067e+01	2.84105407736575443778e+01       -1.418177e+06
2.97905430120037770791e+01	2.56123945288562815392e+01       -1.388390e+06
2.85731911139303278446e+01	2.76905226895352924998e+01       -1.371219e+06
2.90594116384664431507e+01	2.64422886504278409348e+01       -1.357975e+06
2.87340591414374557644e+01	2.70011869145044052232e+01       -1.353218e+06
2.89042126235070568896e+01	2.66003591603161311241e+01       -1.350194e+06
2.86088030360839660204e+01	2.71742866616803695479e+01       -1.348955e+06
2.95131932611277321143e+01	2.52955834243123547367e+01       -1.342399e+06
2.98840162846079167025e+01	2.43220345275307678889e+01       -1.324527e+06
2.96355507514073117648e+01	2.46890524859330398044e+01       -1.320818e+06
2.77350129846632036390e+01	2.83560586569521291267e+01       -1.314896e+06
2.99226588992136584011e+01	2.36152612485338053716e+01       -1.287492e+06
2.77575477022209895495e+01	2.68801611433413718544e+01       -1.247463e+06
2.98604662455808806953e+01	2.29643852109056680888e+01       -1.243813e+06
2.83554770921204131184e+01	2.55284231607546132636e+01       -1.239878e+06
2.66984801602395265263e+01	2.89034438371740520779e+01       -1.231813e+06
2.75106103263319745622e+01	2.69825523939438980392e+01       -1.227696e+06
2.66778038917288142784e+01	2.87256713341349083635e+01       -1.222079e+06
2.63264530227107691474e+01	2.95229120390076218428e+01       -1.219641e+06
2.95580666643153406881e+01	2.28497352573570609025e+01       -1.209298e+06
2.87592023858958718563e+01	2.39719197285455685176e+01       -1.197369e+06
2.78528016279119832177e+01	2.55767131584114935094e+01       -1.193746e+06
2.88221388571664434153e+01	2.37034550460956765505e+01       -1.188855e+06
2.77061007231988156718e+01	2.57475091686733925656e+01       -1.188009e+06
2.63887704082857474930e+01	2.85427246231209466032e+01       -1.185141e+06
2.81675798266469215037e+01	2.47261741489106547931e+01       -1.181243e+06
2.59950536856465461710e+01	2.93987495598095485150e+01       -1.180782e+06
2.89073684955219789572e+01	2.31615603909204850197e+01       -1.167407e+06
2.60993781772139570307e+01	2.86994414825200507835e+01       -1.162816e+06
2.69639681809350300057e+01	2.66745515666528199006e+01       -1.160119e+06
2.96854579433781822217e+01	2.15335275854040304466e+01       -1.144847e+06
2.91563151318029696313e+01	2.20533582156795340268e+01       -1.128511e+06
2.63450668067397479888e+01	2.72930586867653026673e+01       -1.127920e+06
2.79537787454484494276e+01	2.40069224085165657812e+01       -1.125321e+06
2.59104861298536768288e+01	2.80303192690238489604e+01       -1.116966e+06
2.61212060240982921755e+01	2.72953895366277130563e+01       -1.106701e+06
2.50381910211491032214e+01	2.93918394090183596745e+01       -1.085799e+06
2.72464610892862388880e+01	2.43698924458069399179e+01       -1.079602e+06
2.74724911605359878308e+01	2.37097271421033077843e+01       -1.067867e+06
2.60723272670788581706e+01	2.60583898351507095015e+01       -1.049988e+06
2.43573793929582897988e+01	2.96497566056584602734e+01       -1.029902e+06
2.74866897756129553443e+01	2.25017034695478947981e+01       -1.010021e+06
2.64694991307801466007e+01	2.41479478064226604772e+01       -1.001609e+06
2.65086517056182167096e+01	2.39812312087288113105e+01       -9.974627e+05
2.87963633088426576023e+01	2.01563554527943935568e+01       -9.934792e+05
2.77832691929607413783e+01	2.14470279651578081825e+01       -9.815231e+05
2.90267053443570226534e+01	1.94089246185113957210e+01       -9.695987e+05
2.72511949140170557371e+01	2.19934521083418808018e+01       -9.659442e+05
2.86292349003354722470e+01	1.98026870332587634493e+01       -9.611479e+05
2.43485884821899993824e+01	2.76946877103184476709e+01       -9.595417e+05
2.75624416478495319893e+01	2.13424524638185317826e+01       -9.586953e+05
2.46300833737946263113e+01	2.69458300081579267271e+01       -9.568969e+05
2.51291013790377277815e+01	2.56123742187136080872e+01       -9.488187e+05
2.54951945751573383347e+01	2.47931832606633903993e+01       -9.467722e+05
2.60887852030258748925e+01	2.35666658508644530912e+01       -9.440324e+05
2.36778068566678676632e+01	2.89266162485233095936e+01       -9.424975e+05
2.73788155353841631268e+01	2.11911163810400111629e+01       -9.367906e+05
2.86474867061423807968e+01	1.93044284792456259936e+01       -9.352685e+05
2.84625377788207458707e+01	1.95163825086202074033e+01       -9.330052e+05
