# amplitude duration logL logPrior
3.970266483875550811e+00 1.515275550919007763e+01 -2.923452908921026392e+02 -5.228481599920394629e+00
3.961083223480200033e+00 1.502694580842329763e+01 -2.880675331076220118e+02 -5.228481599920394629e+00
3.971100559413646813e+00 1.477028723966286172e+01 -2.877915610615735886e+02 -5.228481599920394629e+00
3.955269591757941683e+00 1.463525243233966400e+01 -2.876573215533254597e+02 -5.228481599920394629e+00
3.965743632478586189e+00 1.480480259255376474e+01 -2.871336034235189345e+02 -5.228481599920394629e+00
3.764353298671935022e+00 1.526206836397023814e+01 -2.870776412544307732e+02 -5.228481599920394629e+00
3.791087062035552790e+00 1.507991065089129457e+01 -2.865819523265556654e+02 -5.228481599920394629e+00
3.753704902125055476e+00 1.562125428775964231e+01 -2.864032283524115883e+02 -5.228481599920394629e+00
3.957895847080293628e+00 1.480794447924516355e+01 -2.862858834006109419e+02 -5.228481599920394629e+00
3.950859780338213056e+00 1.499183373508389394e+01 -2.861371582590152229e+02 -5.228481599920394629e+00
3.848427694486128203e+00 1.482025124535571337e+01 -2.860516759736379981e+02 -5.228481599920394629e+00
3.890482084520636263e+00 1.470788951433144831e+01 -2.859635319880263751e+02 -5.228481599920394629e+00
3.799469820841006484e+00 1.505631907045861162e+01 -2.859256634877145871e+02 -5.228481599920394629e+00
3.954043294857258140e+00 1.486203804352045665e+01 -2.858458799196447444e+02 -5.228481599920394629e+00
3.937690361200404165e+00 1.510796129895403084e+01 -2.857658041624667931e+02 -5.228481599920394629e+00
3.948867182493439376e+00 1.497399232409108194e+01 -2.857254941091525779e+02 -5.228481599920394629e+00
3.837565695079147687e+00 1.487530330570878512e+01 -2.856877472127461033e+02 -5.228481599920394629e+00
3.898596473957129049e+00 1.470911656096404663e+01 -2.856020720063403360e+02 -5.228481599920394629e+00
3.855323239166764004e+00 1.481307375158712780e+01 -2.855974631138431050e+02 -5.228481599920394629e+00
3.937162679603996018e+00 1.472208312786035300e+01 -2.855099944748810685e+02 -5.228481599920394629e+00
3.852557170063381164e+00 1.482756602626991516e+01 -2.854618247188151372e+02 -5.228481599920394629e+00
3.815473599743674171e+00 1.498636420690292326e+01 -2.854578511967476970e+02 -5.228481599920394629e+00
3.773089828866642126e+00 1.528743787223861972e+01 -2.854527696739120302e+02 -5.228481599920394629e+00
3.906583623890987678e+00 1.471225980620265084e+01 -2.853269943094301198e+02 -5.228481599920394629e+00
3.803773715240339914e+00 1.506002032703930027e+01 -2.852777864999674193e+02 -5.228481599920394629e+00
3.827290085595320690e+00 1.562906179737291978e+01 -2.851214810762834304e+02 -5.228481599920394629e+00
3.792797108031278785e+00 1.567110328381342121e+01 -2.851055222529734010e+02 -5.228481599920394629e+00
3.942787400772706174e+00 1.479032895055398100e+01 -2.850960503901993661e+02 -5.228481599920394629e+00
3.764814951294505274e+00 1.551762626446405235e+01 -2.850586224344293669e+02 -5.228481599920394629e+00
3.794061336088795588e+00 1.513570781855209901e+01 -2.850381516882333699e+02 -5.228481599920394629e+00
3.898641216954023658e+00 1.534200768717218111e+01 -2.849563193735807545e+02 -5.228481599920394629e+00
3.912126148824645266e+00 1.525930391502030048e+01 -2.849498783439864837e+02 -5.228481599920394629e+00
3.870728027709845254e+00 1.547831855307300764e+01 -2.849424196690163171e+02 -5.228481599920394629e+00
3.900752674669887288e+00 1.532841607914894766e+01 -2.849239538958771618e+02 -5.228481599920394629e+00
3.767760765319336347e+00 1.543351072379623190e+01 -2.848893654450554322e+02 -5.228481599920394629e+00
3.770583827800582100e+00 1.537940148052484091e+01 -2.848679759897689792e+02 -5.228481599920394629e+00
3.797475732541819582e+00 1.512277925457243732e+01 -2.848407280078597523e+02 -5.228481599920394629e+00
3.927760419309478390e+00 1.474999884819761142e+01 -2.847848390221541877e+02 -5.228481599920394629e+00
3.942607461941121993e+00 1.491898729217771091e+01 -2.847499997898968331e+02 -5.228481599920394629e+00
3.837534461817588394e+00 1.491407531294593980e+01 -2.847253998536170911e+02 -5.228481599920394629e+00
3.939066673201588653e+00 1.498616820725787058e+01 -2.846611928957274813e+02 -5.228481599920394629e+00
3.901163393791792000e+00 1.531230279810507433e+01 -2.846419209323838686e+02 -5.228481599920394629e+00
3.773395974439257117e+00 1.557880858314555717e+01 -2.846192923348527302e+02 -5.228481599920394629e+00
3.893146470550882032e+00 1.535581332542520272e+01 -2.846027866034390854e+02 -5.228481599920394629e+00
3.863429291421079270e+00 1.482759659187849444e+01 -2.845886808290125600e+02 -5.228481599920394629e+00
3.936729112014923260e+00 1.480706301115400514e+01 -2.845799101775922963e+02 -5.228481599920394629e+00
3.800877393310721164e+00 1.511562691642600065e+01 -2.845536026586598837e+02 -5.228481599920394629e+00
3.792678443461354298e+00 1.517586896443888556e+01 -2.845345579409755601e+02 -5.228481599920394629e+00
3.924987532361299714e+00 1.476223676820077912e+01 -2.845332391627219977e+02 -5.228481599920394629e+00
3.878769784492395623e+00 1.479167086604799053e+01 -2.844986546310888116e+02 -5.228481599920394629e+00
3.796754340421946594e+00 1.514912598884686190e+01 -2.844722718854783352e+02 -5.228481599920394629e+00
3.939086426539633923e+00 1.494037965804206003e+01 -2.844554804598702731e+02 -5.228481599920394629e+00
3.846518060751631829e+00 1.554711547092716728e+01 -2.844482462192813728e+02 -5.228481599920394629e+00
3.937711003975067126e+00 1.483846574125498741e+01 -2.844473300021961677e+02 -5.228481599920394629e+00
3.939348639616510273e+00 1.487604383983639522e+01 -2.844451649872801227e+02 -5.228481599920394629e+00
3.926504296348922729e+00 1.477276174434410905e+01 -2.844415340619555082e+02 -5.228481599920394629e+00
3.936631041529794484e+00 1.498919473727766061e+01 -2.844171513174576376e+02 -5.228481599920394629e+00
3.888824627751386487e+00 1.536785602629700698e+01 -2.843728842266731363e+02 -5.228481599920394629e+00
3.938644947509478911e+00 1.489910216485559502e+01 -2.843612153526702286e+02 -5.228481599920394629e+00
3.793721948039801894e+00 1.517940181791006715e+01 -2.843550620214166429e+02 -5.228481599920394629e+00
3.777210008982102352e+00 1.534733560162508681e+01 -2.843487074358174596e+02 -5.228481599920394629e+00
3.856269652114050039e+00 1.550836158087384220e+01 -2.843197403646703378e+02 -5.228481599920394629e+00
3.908590543615483970e+00 1.524796196122622227e+01 -2.843123243420145627e+02 -5.228481599920394629e+00
3.775186824232729332e+00 1.538921663324761546e+01 -2.842997584821988539e+02 -5.228481599920394629e+00
3.928092954218257216e+00 1.508624471821488022e+01 -2.842844050891221741e+02 -5.228481599920394629e+00
3.854994604750203724e+00 1.551083445980836117e+01 -2.842729900373529972e+02 -5.228481599920394629e+00
3.887488651801105810e+00 1.478500796903395909e+01 -2.842706581226248090e+02 -5.228481599920394629e+00
3.818987612403291987e+00 1.502358081070254769e+01 -2.842429811830361359e+02 -5.228481599920394629e+00
3.778087739337318673e+00 1.534938665402712843e+01 -2.842372467808040710e+02 -5.228481599920394629e+00
3.799756876344541734e+00 1.561999690190747359e+01 -2.842270497201037642e+02 -5.228481599920394629e+00
3.937003598668820992e+00 1.490897855239387759e+01 -2.842173526831796835e+02 -5.228481599920394629e+00
3.774780934642632424e+00 1.551457468244402271e+01 -2.842017059590277768e+02 -5.228481599920394629e+00
3.903751294152900009e+00 1.477098501858400503e+01 -2.841854580252278311e+02 -5.228481599920394629e+00
3.778397148943036132e+00 1.555992254288607768e+01 -2.841842595131143980e+02 -5.228481599920394629e+00
3.922707620135210682e+00 1.478391695041106857e+01 -2.841804459571309280e+02 -5.228481599920394629e+00
3.856917658475727873e+00 1.549909945785783982e+01 -2.841666798834723977e+02 -5.228481599920394629e+00
3.828618752687804161e+00 1.497917035147311005e+01 -2.841587170649577274e+02 -5.228481599920394629e+00
3.931612771277450236e+00 1.482427365312415546e+01 -2.841510720430466108e+02 -5.228481599920394629e+00
3.818149463411391942e+00 1.503281275879354162e+01 -2.841493690579794702e+02 -5.228481599920394629e+00
3.775962459760135559e+00 1.552114084893706547e+01 -2.841364426983354861e+02 -5.228481599920394629e+00
3.925899954645976742e+00 1.509407441442990461e+01 -2.841214277803272807e+02 -5.228481599920394629e+00
3.935707114393671269e+00 1.490312313127875044e+01 -2.841095292955627656e+02 -5.228481599920394629e+00
3.796354436737404914e+00 1.517689038535051793e+01 -2.840861483305453703e+02 -5.228481599920394629e+00
3.909550625280652891e+00 1.522780891198315878e+01 -2.840843393689301593e+02 -5.228481599920394629e+00
3.783399904578585105e+00 1.529784074248792614e+01 -2.840840050790518490e+02 -5.228481599920394629e+00
3.935054109876094497e+00 1.488602928269072301e+01 -2.840815386880418600e+02 -5.228481599920394629e+00
3.930432926402861682e+00 1.503542531399558335e+01 -2.840737345252915702e+02 -5.228481599920394629e+00
3.923448935491120171e+00 1.511325496940245472e+01 -2.840614511360902270e+02 -5.228481599920394629e+00
3.840481657536338744e+00 1.554740253922243021e+01 -2.840584392330416676e+02 -5.228481599920394629e+00
3.864089381617431762e+00 1.546644349467610446e+01 -2.840516996362892996e+02 -5.228481599920394629e+00
3.866803265780180521e+00 1.484183082247757568e+01 -2.840443594602729718e+02 -5.228481599920394629e+00
3.912949421789341464e+00 1.477983152658016230e+01 -2.840438197096575550e+02 -5.228481599920394629e+00
3.933794453657525114e+00 1.487942058454369487e+01 -2.840033608805908898e+02 -5.228481599920394629e+00
3.830006244654284409e+00 1.498058990956133307e+01 -2.839932433039184616e+02 -5.228481599920394629e+00
3.778359396238680112e+00 1.552380522133849006e+01 -2.839807395315241365e+02 -5.228481599920394629e+00
3.821535061489965468e+00 1.558673331460615508e+01 -2.839751187046867926e+02 -5.228481599920394629e+00
3.840504315277961211e+00 1.493582648989695016e+01 -2.839630413237367748e+02 -5.228481599920394629e+00
3.926262201787024342e+00 1.507433799421956877e+01 -2.839619156239317590e+02 -5.228481599920394629e+00
3.798397986836975715e+00 1.517109243880508629e+01 -2.839403367784665306e+02 -5.228481599920394629e+00
3.802798208929505819e+00 1.560180419511596561e+01 -2.839364873454535427e+02 -5.228481599920394629e+00
3.859721325219978016e+00 1.486825611785399204e+01 -2.839234296191956446e+02 -5.228481599920394629e+00
3.884066438409617739e+00 1.480820260091640428e+01 -2.839150028547303464e+02 -5.228481599920394629e+00
3.802974165342791757e+00 1.559806085052606583e+01 -2.838786076952773101e+02 -5.228481599920394629e+00
3.921678852723985642e+00 1.511316888695590954e+01 -2.838657058360316796e+02 -5.228481599920394629e+00
3.835216937997447229e+00 1.496307567609379774e+01 -2.838646747299603703e+02 -5.228481599920394629e+00
3.930344564967095167e+00 1.486047954866510423e+01 -2.838461535586570790e+02 -5.228481599920394629e+00
3.928497775065081576e+00 1.503117574983945381e+01 -2.838431511835808578e+02 -5.228481599920394629e+00
3.812139995464971065e+00 1.559112938725785646e+01 -2.838309340041756741e+02 -5.228481599920394629e+00
3.807059100669189178e+00 1.559401129614281700e+01 -2.838250554350245238e+02 -5.228481599920394629e+00
3.870627985196143594e+00 1.484199192157953107e+01 -2.838232075173054909e+02 -5.228481599920394629e+00
3.912690357532353502e+00 1.518680109193243766e+01 -2.838133979312793826e+02 -5.228481599920394629e+00
3.794408917163050621e+00 1.521341192239365014e+01 -2.838049478299345765e+02 -5.228481599920394629e+00
3.794617585835583728e+00 1.521191329591974117e+01 -2.838011026384467641e+02 -5.228481599920394629e+00
3.778911114595584042e+00 1.544020377219689166e+01 -2.837885959421605548e+02 -5.228481599920394629e+00
3.927826875461990497e+00 1.484666195835151825e+01 -2.837823156251531600e+02 -5.228481599920394629e+00
3.797784828624745312e+00 1.558831529589255105e+01 -2.837764869340572886e+02 -5.228481599920394629e+00
3.826976555163283944e+00 1.556609939935724185e+01 -2.837734124314387145e+02 -5.228481599920394629e+00
3.900529192461719585e+00 1.479631773191854194e+01 -2.837656281359913919e+02 -5.228481599920394629e+00
3.930641088165378161e+00 1.497161657513019151e+01 -2.837522937293412042e+02 -5.228481599920394629e+00
3.837440028066412268e+00 1.495896164305448295e+01 -2.837502543735614609e+02 -5.228481599920394629e+00
3.910907322448572199e+00 1.519474358703197581e+01 -2.837316994804184560e+02 -5.228481599920394629e+00
3.826434502286041095e+00 1.556485227800196292e+01 -2.837295488980594200e+02 -5.228481599920394629e+00
3.885934219049251404e+00 1.481442872814425371e+01 -2.837286683367390197e+02 -5.228481599920394629e+00
3.928653404581426312e+00 1.486780503738404846e+01 -2.837045819435852536e+02 -5.228481599920394629e+00
3.930160613111302492e+00 1.496883831260158537e+01 -2.837013001331189344e+02 -5.228481599920394629e+00
3.818199536116094528e+00 1.505751342344100330e+01 -2.836811689778243135e+02 -5.228481599920394629e+00
3.910939104840533975e+00 1.519078596100061773e+01 -2.836793956510688304e+02 -5.228481599920394629e+00
3.928135064160767964e+00 1.486780921517839715e+01 -2.836732396574152517e+02 -5.228481599920394629e+00
3.825666081217134362e+00 1.556255401856136444e+01 -2.836592789738724605e+02 -5.228481599920394629e+00
3.810850108008092541e+00 1.558179136653700070e+01 -2.836592234042010432e+02 -5.228481599920394629e+00
3.836140428596513718e+00 1.496927488584886667e+01 -2.836568075717594866e+02 -5.228481599920394629e+00
3.898412182854249952e+00 1.480404231772937607e+01 -2.836541089716381521e+02 -5.228481599920394629e+00
3.781198666960237986e+00 1.540495942714029276e+01 -2.836526201694267684e+02 -5.228481599920394629e+00
3.886283515259100874e+00 1.534467803113146189e+01 -2.836522328248653366e+02 -5.228481599920394629e+00
3.928933336980296342e+00 1.498602843450898803e+01 -2.836466433837987324e+02 -5.228481599920394629e+00
3.781672134511910865e+00 1.549374715147666492e+01 -2.836406699087775678e+02 -5.228481599920394629e+00
3.803518795823304099e+00 1.558196062265353810e+01 -2.836380582137503552e+02 -5.228481599920394629e+00
3.893745857257389087e+00 1.530248920992428197e+01 -2.836378416960079676e+02 -5.228481599920394629e+00
3.929497760020822295e+00 1.496633145087950822e+01 -2.836367753888964671e+02 -5.228481599920394629e+00
3.929305491614067503e+00 1.489798649532729158e+01 -2.836308106391935553e+02 -5.228481599920394629e+00
3.922366028639847180e+00 1.508150007757408595e+01 -2.836203545663641989e+02 -5.228481599920394629e+00
3.800507793642810661e+00 1.557876839242221756e+01 -2.836153748159990755e+02 -5.228481599920394629e+00
3.862342802562303667e+00 1.545230621815952610e+01 -2.836144096757349189e+02 -5.228481599920394629e+00
3.816871383107389715e+00 1.557307685307073442e+01 -2.836060556514539712e+02 -5.228481599920394629e+00
3.846099580824546837e+00 1.493111606411948777e+01 -2.835980585735765089e+02 -5.228481599920394629e+00
3.782291970590645480e+00 1.539592193142744847e+01 -2.835809924189650246e+02 -5.228481599920394629e+00
3.781500125186056049e+00 1.544821684451084032e+01 -2.835729610303289974e+02 -5.228481599920394629e+00
3.782548035624130556e+00 1.539846378093642620e+01 -2.835506376546414913e+02 -5.228481599920394629e+00
3.789179077817954600e+00 1.554651188353702196e+01 -2.835487347283687996e+02 -5.228481599920394629e+00
3.796144137039303423e+00 1.556762024902986852e+01 -2.835459049707756094e+02 -5.228481599920394629e+00
3.784444905075148746e+00 1.535924304932655637e+01 -2.835323340804243344e+02 -5.228481599920394629e+00
3.807443847808363646e+00 1.557492032129331072e+01 -2.835314317224249407e+02 -5.228481599920394629e+00
3.902159238339271141e+00 1.524311512362913312e+01 -2.835235735070677947e+02 -5.228481599920394629e+00
3.875456160889380719e+00 1.539125692995795447e+01 -2.835173701807518682e+02 -5.228481599920394629e+00
3.791062712951399849e+00 1.555083870098522070e+01 -2.835158101788255181e+02 -5.228481599920394629e+00
3.836380079563238787e+00 1.497565881433556889e+01 -2.835106249748135951e+02 -5.228481599920394629e+00
3.901037849765811139e+00 1.524908267397333361e+01 -2.835005413339334837e+02 -5.228481599920394629e+00
3.782892997186761086e+00 1.540707386494151621e+01 -2.834988262229451266e+02 -5.228481599920394629e+00
3.789053622826751067e+00 1.529778247797483459e+01 -2.834900565367343006e+02 -5.228481599920394629e+00
3.863257751449697075e+00 1.544164981413591242e+01 -2.834748109637985181e+02 -5.228481599920394629e+00
3.794431888408118514e+00 1.524156196034069310e+01 -2.834743913513207190e+02 -5.228481599920394629e+00
3.859593039817718285e+00 1.489047253477505883e+01 -2.834694899621276818e+02 -5.228481599920394629e+00
3.884663771650890496e+00 1.483120163697584104e+01 -2.834516772950654513e+02 -5.228481599920394629e+00
3.924784300333521436e+00 1.487470677342905390e+01 -2.834432722707718995e+02 -5.228481599920394629e+00
3.860207404294953015e+00 1.545152965355473107e+01 -2.834354449195216148e+02 -5.228481599920394629e+00
3.925455314018200248e+00 1.501062798382564445e+01 -2.834347816598506142e+02 -5.228481599920394629e+00
3.926697306300491075e+00 1.497922021049061847e+01 -2.834292740510803696e+02 -5.228481599920394629e+00
3.925020381683994586e+00 1.488026280236463705e+01 -2.834273912407181797e+02 -5.228481599920394629e+00
3.914333962619256813e+00 1.482822310866910875e+01 -2.834190961381551688e+02 -5.228481599920394629e+00
3.842050120642908961e+00 1.495643994950217603e+01 -2.834146272794596371e+02 -5.228481599920394629e+00
3.906649337360174723e+00 1.481929941350293056e+01 -2.834065302759814813e+02 -5.228481599920394629e+00
3.923380647902357854e+00 1.486856088054227421e+01 -2.834045658187794743e+02 -5.228481599920394629e+00
3.832901753738926054e+00 1.553367081169381514e+01 -2.834033515174079412e+02 -5.228481599920394629e+00
3.911121078989389765e+00 1.516800470104704779e+01 -2.833986599875369166e+02 -5.228481599920394629e+00
3.875378162873081234e+00 1.485206833829034068e+01 -2.833950348716833787e+02 -5.228481599920394629e+00
3.835289511322798717e+00 1.552744742467655037e+01 -2.833918938149738551e+02 -5.228481599920394629e+00
3.828844026959825175e+00 1.554148348203146668e+01 -2.833879335457131674e+02 -5.228481599920394629e+00
3.837506596520924962e+00 1.552126316900489833e+01 -2.833794309813297332e+02 -5.228481599920394629e+00
3.811593740438457001e+00 1.556327548629061575e+01 -2.833763377134536086e+02 -5.228481599920394629e+00
3.784456032142353710e+00 1.540481218044305578e+01 -2.833713709870887669e+02 -5.228481599920394629e+00
3.906720451920425941e+00 1.482191389039060425e+01 -2.833708888764501808e+02 -5.228481599920394629e+00
3.795113501855150506e+00 1.524506172831740969e+01 -2.833684320867897668e+02 -5.228481599920394629e+00
3.810607256667787102e+00 1.512273374663733172e+01 -2.833677081103169257e+02 -5.228481599920394629e+00
3.924769110673806516e+00 1.489077744525008917e+01 -2.833637526960272908e+02 -5.228481599920394629e+00
3.827162726085879374e+00 1.554300269450466487e+01 -2.833573438055917677e+02 -5.228481599920394629e+00
3.917171453332191966e+00 1.510830369740804002e+01 -2.833489692211288684e+02 -5.228481599920394629e+00
3.826188355078753656e+00 1.503333446535825502e+01 -2.833438578173121414e+02 -5.228481599920394629e+00
3.784470370846496401e+00 1.543366890876394137e+01 -2.833411008799604360e+02 -5.228481599920394629e+00
3.817828857367286055e+00 1.555599724105752202e+01 -2.833407210457797873e+02 -5.228481599920394629e+00
