# amplitude duration logL logPrior
2.900728978706340655e+01 2.877512655305744360e+01 -1.393073267300798791e+06 -5.228481599920394629e+00
2.873491162976553071e+01 2.915617106542872605e+01 -1.385023619920042809e+06 -5.228481599920394629e+00
2.812831156739562388e+01 2.925205695859774835e+01 -1.329295659249416785e+06 -5.228481599920394629e+00
2.772039093503797957e+01 2.941856091773806270e+01 -1.297105725102075143e+06 -5.228481599920394629e+00
2.963416113602092139e+01 2.553121552553442442e+01 -1.283294337090037297e+06 -5.228481599920394629e+00
2.919100390530168099e+01 2.628827180717662060e+01 -1.282670856617168989e+06 -5.228481599920394629e+00
2.941352091648473532e+01 2.482571855788424386e+01 -1.226293504999453435e+06 -5.228481599920394629e+00
2.957591626833179888e+01 2.450926811881484468e+01 -1.223707590602444252e+06 -5.228481599920394629e+00
2.677075171262545439e+01 2.970112784797390049e+01 -1.218202077548676403e+06 -5.228481599920394629e+00
2.823324076365976154e+01 2.634299528893052411e+01 -1.198796077057727380e+06 -5.228481599920394629e+00
2.811965344220655894e+01 2.640987924003572118e+01 -1.191926060784153640e+06 -5.228481599920394629e+00
2.868279262154018738e+01 2.520666209471560038e+01 -1.182323595567531651e+06 -5.228481599920394629e+00
2.686653471290420470e+01 2.846671719530169042e+01 -1.173322559692629380e+06 -5.228481599920394629e+00
2.675679730812486667e+01 2.818981584138630581e+01 -1.151280931827768916e+06 -5.228481599920394629e+00
2.718555218308896926e+01 2.709107803013188942e+01 -1.140969959293861641e+06 -5.228481599920394629e+00
2.958601817454849581e+01 2.289281688773511192e+01 -1.138785677204447333e+06 -5.228481599920394629e+00
2.780902114313550655e+01 2.585183467030300974e+01 -1.138295936155726667e+06 -5.228481599920394629e+00
2.789392253907612229e+01 2.518150672632037868e+01 -1.113946594871632522e+06 -5.228481599920394629e+00
2.537341502757154288e+01 2.991265238241838276e+01 -1.097063775744608371e+06 -5.228481599920394629e+00
2.624578808559755672e+01 2.775591127220196697e+01 -1.087542637261683354e+06 -5.228481599920394629e+00
2.712218156523936585e+01 2.590752923119633522e+01 -1.082566702390476828e+06 -5.228481599920394629e+00
2.903095400280821536e+01 2.264327971805389694e+01 -1.081639915428668261e+06 -5.228481599920394629e+00
2.870679690259089156e+01 2.279345734670630819e+01 -1.063875032723505748e+06 -5.228481599920394629e+00
2.946518858504795091e+01 2.137964762410705077e+01 -1.049641756524945609e+06 -5.228481599920394629e+00
2.906745137654970890e+01 2.181756138983102389e+01 -1.042347663387716282e+06 -5.228481599920394629e+00
2.606041122318728753e+01 2.687056852637559956e+01 -1.035026539341456140e+06 -5.228481599920394629e+00
2.502569293055681854e+01 2.908308140083924087e+01 -1.034354474173848401e+06 -5.228481599920394629e+00
2.805016966380595989e+01 2.308238430000114505e+01 -1.027041646078219404e+06 -5.228481599920394629e+00
2.893516629028271581e+01 2.147786631737390550e+01 -1.015227066662129597e+06 -5.228481599920394629e+00
2.721090665962118393e+01 2.420433555795566605e+01 -1.013594989654938341e+06 -5.228481599920394629e+00
2.653470557905995264e+01 2.534148456443670838e+01 -1.009728136563465698e+06 -5.228481599920394629e+00
2.862032229718683496e+01 2.165716320126335148e+01 -1.000940273777724360e+06 -5.228481599920394629e+00
2.537093176521859306e+01 2.739335284877242316e+01 -9.986591370834276313e+05 -5.228481599920394629e+00
2.429469038715258833e+01 2.956211638314722379e+01 -9.889682077856233809e+05 -5.228481599920394629e+00
2.811714141810990242e+01 2.214513431689390899e+01 -9.874568999515800970e+05 -5.228481599920394629e+00
2.938867648144534783e+01 2.029204413318651845e+01 -9.873261402719608741e+05 -5.228481599920394629e+00
2.653056086369808497e+01 2.473734097891035333e+01 -9.836480869447573787e+05 -5.228481599920394629e+00
2.579900193506318473e+01 2.603570692798195196e+01 -9.796532895615827292e+05 -5.228481599920394629e+00
2.455508843178183298e+01 2.857844028514449874e+01 -9.755061066947034560e+05 -5.228481599920394629e+00
2.508159328550184952e+01 2.737039127131798466e+01 -9.739754465060200309e+05 -5.228481599920394629e+00
2.604724121225655509e+01 2.524696490745960276e+01 -9.671908692599313799e+05 -5.228481599920394629e+00
2.433693445729205607e+01 2.837506556248482781e+01 -9.500758524306399049e+05 -5.228481599920394629e+00
2.868511222609643596e+01 2.051427995131455262e+01 -9.490909525542097399e+05 -5.228481599920394629e+00
2.909143434383236837e+01 1.993450113437742743e+01 -9.481915710886900779e+05 -5.228481599920394629e+00
2.381223303228159338e+01 2.947014833317619065e+01 -9.449715960248969495e+05 -5.228481599920394629e+00
2.404901925968627197e+01 2.857352170858476015e+01 -9.335055549822282046e+05 -5.228481599920394629e+00
2.499585072944566377e+01 2.641774588884638320e+01 -9.309452640492965002e+05 -5.228481599920394629e+00
2.596181944182007229e+01 2.447160520891726065e+01 -9.289092858845919836e+05 -5.228481599920394629e+00
2.442479605260578879e+01 2.756901994662578659e+01 -9.282122359686524142e+05 -5.228481599920394629e+00
2.710992325248793477e+01 2.243379646479711198e+01 -9.270871461742715910e+05 -5.228481599920394629e+00
2.514215691951440235e+01 2.547120472767181099e+01 -9.062605844068410806e+05 -5.228481599920394629e+00
2.936956669345180160e+01 1.870265883300372067e+01 -9.037070890554762445e+05 -5.228481599920394629e+00
2.610073214136386355e+01 2.345224959154393929e+01 -8.974770776461301139e+05 -5.228481599920394629e+00
2.621170829200962515e+01 2.318926950753624894e+01 -8.946537518082853639e+05 -5.228481599920394629e+00
2.943253805596229000e+01 1.830835148911216237e+01 -8.873765647627916187e+05 -5.228481599920394629e+00
2.311924900254805948e+01 2.938770943183035911e+01 -8.853319600736746797e+05 -5.228481599920394629e+00
2.823792297836495280e+01 1.978355863205522169e+01 -8.831372127896789461e+05 -5.228481599920394629e+00
2.626190877872070573e+01 2.268838867453787245e+01 -8.774511392571006436e+05 -5.228481599920394629e+00
2.406698187516754217e+01 2.673785433228317743e+01 -8.706702772715847241e+05 -5.228481599920394629e+00
2.604525687859260330e+01 2.270104247581551959e+01 -8.627320847425259417e+05 -5.228481599920394629e+00
2.273677310777991778e+01 2.931610452988667248e+01 -8.524977783841929631e+05 -5.228481599920394629e+00
2.384255382664437306e+01 2.664437425655115987e+01 -8.504034950343956007e+05 -5.228481599920394629e+00
2.461169188641545702e+01 2.453202052582281212e+01 -8.320137962687301915e+05 -5.228481599920394629e+00
2.863978179993807771e+01 1.818748866865191260e+01 -8.315918515502250521e+05 -5.228481599920394629e+00
2.623242922956503520e+01 2.156610916676285328e+01 -8.289071503498242237e+05 -5.228481599920394629e+00
2.524752652350806059e+01 2.310308473112156946e+01 -8.231745485089791473e+05 -5.228481599920394629e+00
2.308963661242065868e+01 2.741642020228385590e+01 -8.194792803032724187e+05 -5.228481599920394629e+00
2.801963227224565145e+01 1.865321953824583190e+01 -8.156614912477820180e+05 -5.228481599920394629e+00
2.776552006187110777e+01 1.890303122724560225e+01 -8.115437614373834804e+05 -5.228481599920394629e+00
2.386009865257641138e+01 2.533704495379599564e+01 -8.067714829413406551e+05 -5.228481599920394629e+00
2.269671917830701702e+01 2.793511948198000994e+01 -8.063987477456035558e+05 -5.228481599920394629e+00
2.507895457241755466e+01 2.291238736909903650e+01 -8.043597918654582463e+05 -5.228481599920394629e+00
2.401511928728426781e+01 2.483772924660280879e+01 -8.005278229662362719e+05 -5.228481599920394629e+00
2.931819070298708141e+01 1.674299921278108982e+01 -7.999051130875924136e+05 -5.228481599920394629e+00
2.567205272532813609e+01 2.170117266512447074e+01 -7.971670059838764137e+05 -5.228481599920394629e+00
2.905199818371499632e+01 1.690331750687016665e+01 -7.925945997694153339e+05 -5.228481599920394629e+00
2.715262333855061172e+01 1.899627587150046892e+01 -7.780867820885245455e+05 -5.228481599920394629e+00
2.872830372335945270e+01 1.694459676235640444e+01 -7.759709968096158700e+05 -5.228481599920394629e+00
2.741400633343263138e+01 1.856427639438913957e+01 -7.747045406931384932e+05 -5.228481599920394629e+00
2.908341336809825250e+01 1.641896687827801316e+01 -7.700935187785010785e+05 -5.228481599920394629e+00
2.325285398927573510e+01 2.544572456386817194e+01 -7.674422324512721971e+05 -5.228481599920394629e+00
2.901758728685632605e+01 1.642777320063083479e+01 -7.668318674822349567e+05 -5.228481599920394629e+00
2.427651232463299991e+01 2.326949134920248241e+01 -7.634028309072830016e+05 -5.228481599920394629e+00
2.203618932736311820e+01 2.796510188190287494e+01 -7.584249607294498710e+05 -5.228481599920394629e+00
2.414877779522257129e+01 2.336197934511919883e+01 -7.581477129002116853e+05 -5.228481599920394629e+00
2.467739254869924537e+01 2.238156635510650716e+01 -7.578770415858580964e+05 -5.228481599920394629e+00
2.134650337277148680e+01 2.959248515069155516e+01 -7.536485166664054850e+05 -5.228481599920394629e+00
2.401865616854284369e+01 2.343960508266695442e+01 -7.521965963143917033e+05 -5.228481599920394629e+00
2.481686918266422737e+01 2.194663077543400220e+01 -7.509185720930051757e+05 -5.228481599920394629e+00
2.316122055646061639e+01 2.494219433923154483e+01 -7.447669173067236552e+05 -5.228481599920394629e+00
2.659055882970073270e+01 1.896548515255043910e+01 -7.429542565224356949e+05 -5.228481599920394629e+00
2.579023823872925902e+01 2.013108309908734483e+01 -7.423985867581507191e+05 -5.228481599920394629e+00
2.236634422674335099e+01 2.637141210925846124e+01 -7.345869022521689767e+05 -5.228481599920394629e+00
2.665423496714072016e+01 1.855932752065518443e+01 -7.295505278568674112e+05 -5.228481599920394629e+00
2.374656417493419269e+01 2.329574454508036041e+01 -7.293441704351602821e+05 -5.228481599920394629e+00
2.321649003434952618e+01 2.429224869712516366e+01 -7.274494573520147242e+05 -5.228481599920394629e+00
2.793509557463296744e+01 1.685635712245743889e+01 -7.270188557040918386e+05 -5.228481599920394629e+00
2.310134271983650578e+01 2.441910103310414115e+01 -7.238805744663742371e+05 -5.228481599920394629e+00
2.617496998158836874e+01 1.905311963408770026e+01 -7.220393133614978287e+05 -5.228481599920394629e+00
2.509200838089288510e+01 2.063450439173222506e+01 -7.192145254000698915e+05 -5.228481599920394629e+00
2.601162179852086354e+01 1.921420280768040101e+01 -7.189737706879790640e+05 -5.228481599920394629e+00
2.897253252262397893e+01 1.541495265271005088e+01 -7.140045898474984569e+05 -5.228481599920394629e+00
2.305606052283473417e+01 2.417268711157936423e+01 -7.129906395452383440e+05 -5.228481599920394629e+00
2.854071311245579068e+01 1.584019452534526096e+01 -7.119497063840081682e+05 -5.228481599920394629e+00
2.364098365700359494e+01 2.286573620384285377e+01 -7.080404454333473695e+05 -5.228481599920394629e+00
2.527246255512706341e+01 1.973898227260812632e+01 -6.961048634680175455e+05 -5.228481599920394629e+00
