# amplitude duration logL logPrior
1.828632869403027605e+00 8.839012199879595855e+00 9.162661028105033267e+01 -5.228481599920394629e+00
1.615697890025554084e+00 1.043472472254822492e+01 9.188876296042667491e+01 -5.228481599920394629e+00
1.805879653390174422e+00 8.320503147312610537e+00 9.219137229895213181e+01 -5.228481599920394629e+00
1.565661430385345110e+00 1.018623463297838505e+01 9.220055568761510756e+01 -5.228481599920394629e+00
1.696335578998130034e+00 1.004336167824812875e+01 9.235862882359961645e+01 -5.228481599920394629e+00
1.608644561519702254e+00 1.037280066807968382e+01 9.273855602873972259e+01 -5.228481599920394629e+00
1.575225432632672673e+00 9.811717843007070172e+00 9.274380803998417377e+01 -5.228481599920394629e+00
1.814899660652669278e+00 8.430908323203100352e+00 9.285589175813203155e+01 -5.228481599920394629e+00
1.592416926655913390e+00 1.033493401514463983e+01 9.295114873251728227e+01 -5.228481599920394629e+00
1.612424969370001904e+00 9.275108828155419260e+00 9.317086038752941590e+01 -5.228481599920394629e+00
1.592413751883507755e+00 9.549236006090282558e+00 9.325350512913607304e+01 -5.228481599920394629e+00
1.614394037881648591e+00 1.031483085644458164e+01 9.331006614061178084e+01 -5.228481599920394629e+00
1.733034810521909996e+00 9.726548920019107314e+00 9.331057462366121058e+01 -5.228481599920394629e+00
1.775926650054738820e+00 9.337494847940364551e+00 9.343928821480633928e+01 -5.228481599920394629e+00
1.660350722738230145e+00 8.872072805510700988e+00 9.346023019651218533e+01 -5.228481599920394629e+00
1.631281072792219788e+00 1.026370253405930910e+01 9.356014787890578077e+01 -5.228481599920394629e+00
1.696892693120638285e+00 9.959972288372831883e+00 9.359377510772833375e+01 -5.228481599920394629e+00
1.735776011297260224e+00 8.500937607426420684e+00 9.363661753167559709e+01 -5.228481599920394629e+00
1.811589465132996235e+00 8.811573838650195611e+00 9.365452456940769821e+01 -5.228481599920394629e+00
1.719997291573903464e+00 8.559354684400476643e+00 9.366815658424823710e+01 -5.228481599920394629e+00
1.665932518389246830e+00 8.849655496504400531e+00 9.369996640822336076e+01 -5.228481599920394629e+00
1.582737729276206151e+00 9.863759136876714351e+00 9.371985012156771688e+01 -5.228481599920394629e+00
1.667796432963703168e+00 8.842610030334911997e+00 9.378080431851577714e+01 -5.228481599920394629e+00
1.649981802453308166e+00 1.018603162829972675e+01 9.378586906734517470e+01 -5.228481599920394629e+00
1.811560780287075456e+00 8.759914878298204144e+00 9.380451139176599895e+01 -5.228481599920394629e+00
1.582654287755972833e+00 9.927962210379112307e+00 9.381717433184610400e+01 -5.228481599920394629e+00
1.812425821581306051e+00 8.684146879084075010e+00 9.382006480116844216e+01 -5.228481599920394629e+00
1.767741303395684138e+00 9.386238214801069901e+00 9.383836401815295858e+01 -5.228481599920394629e+00
1.810283339400127423e+00 8.624501118875308237e+00 9.393249455976339846e+01 -5.228481599920394629e+00
1.616842774681195971e+00 1.024458172114092847e+01 9.399491870485664435e+01 -5.228481599920394629e+00
1.804945004812085640e+00 8.560263310596422315e+00 9.406111194148398624e+01 -5.228481599920394629e+00
1.635602526900679976e+00 9.117380069485092164e+00 9.407617280078466138e+01 -5.228481599920394629e+00
1.640796500364927191e+00 1.019059834684599863e+01 9.411079131423616673e+01 -5.228481599920394629e+00
1.647698394211772221e+00 1.016307256123336700e+01 9.417246575793340924e+01 -5.228481599920394629e+00
