# Tau0 Delta logL logPrior
9.514675041073791917e+00 1.720444241062734303e+00 1.072239223534203774e+02 -2.708050201102210508e+00
9.885845742203155595e+00 1.536789481963606541e+00 1.072240537697240086e+02 -2.708050201102210508e+00
9.197973565268309670e+00 1.736223809415488706e+00 1.072242865893609434e+02 -2.708050201102210508e+00
8.693380580125797508e+00 1.197739999997577298e+00 1.072268468739078173e+02 -2.708050201102210508e+00
9.183979906978688490e+00 7.000932400853776549e-01 1.072275194600454853e+02 -2.708050201102210508e+00
8.685075516226387293e+00 1.313551067271359063e+00 1.072318924794106749e+02 -2.708050201102210508e+00
9.121702101310127375e+00 1.721174748225954731e+00 1.072322469459043077e+02 -2.708050201102210508e+00
9.951705190222350339e+00 1.459374931354653127e+00 1.072322831672017145e+02 -2.708050201102210508e+00
9.371685821896056368e+00 1.737354425072575426e+00 1.072328943977550182e+02 -2.708050201102210508e+00
9.583057383907329196e+00 6.947831158222003145e-01 1.072337897862607150e+02 -2.708050201102210508e+00
9.351575552064449681e+00 1.737580005768997848e+00 1.072354657160882709e+02 -2.708050201102210508e+00
9.585484212942992244e+00 1.698090855581640968e+00 1.072356111008921289e+02 -2.708050201102210508e+00
9.557120170772241963e+00 1.705583588649804083e+00 1.072371418575772850e+02 -2.708050201102210508e+00
9.997615914024747141e+00 1.379881044990887817e+00 1.072372247948211310e+02 -2.708050201102210508e+00
8.818300772450340830e+00 1.574797837855236970e+00 1.072390889014697706e+02 -2.708050201102210508e+00
1.000618407894744522e+01 1.051211093148235465e+00 1.072411826694233952e+02 -2.708050201102210508e+00
9.989371862787516321e+00 1.391398211410746821e+00 1.072447361758397761e+02 -2.708050201102210508e+00
9.997146488813772436e+00 1.374305030561656205e+00 1.072463163573454494e+02 -2.708050201102210508e+00
9.011907172070854344e+00 7.838139776911818846e-01 1.072465993473749677e+02 -2.708050201102210508e+00
9.409061346720809738e+00 1.728713044333544779e+00 1.072487160594749724e+02 -2.708050201102210508e+00
8.903628275468818742e+00 1.632143713918642991e+00 1.072505087359879070e+02 -2.708050201102210508e+00
9.784917934903342385e+00 1.602518555622866492e+00 1.072518256140051847e+02 -2.708050201102210508e+00
9.742691479073267047e+00 1.627175764383137935e+00 1.072520757169282319e+02 -2.708050201102210508e+00
8.828431176675426428e+00 1.577047419612464196e+00 1.072526916401760104e+02 -2.708050201102210508e+00
8.690573809249904969e+00 1.289894276830204189e+00 1.072534863861320957e+02 -2.708050201102210508e+00
9.488133059465816643e+00 1.714153073415363826e+00 1.072574051993078257e+02 -2.708050201102210508e+00
8.823785919571312419e+00 1.570156467080828344e+00 1.072583265544998028e+02 -2.708050201102210508e+00
1.001291044437641986e+01 1.322610744345039002e+00 1.072595972872807693e+02 -2.708050201102210508e+00
8.928284923888510249e+00 8.473247531984386960e-01 1.072609125644442258e+02 -2.708050201102210508e+00
8.726909441646984789e+00 1.117011787477969698e+00 1.072624379388101374e+02 -2.708050201102210508e+00
9.382654807637170080e+00 1.725545138672081924e+00 1.072647809981680780e+02 -2.708050201102210508e+00
1.001512697619071801e+01 1.093182420343838945e+00 1.072649797021968965e+02 -2.708050201102210508e+00
9.917754685741435594e+00 1.484492778561959714e+00 1.072654094775234057e+02 -2.708050201102210508e+00
8.909522049478949768e+00 8.645297503827924501e-01 1.072661837185796259e+02 -2.708050201102210508e+00
9.323979283846931310e+00 1.727034742206486007e+00 1.072683354821874389e+02 -2.708050201102210508e+00
9.953920090097998497e+00 9.618626194439692245e-01 1.072684250000589543e+02 -2.708050201102210508e+00
8.903265874182384465e+00 8.707344399480593244e-01 1.072691195240500548e+02 -2.708050201102210508e+00
9.134242094878977980e+00 7.230638302254698280e-01 1.072727301317407154e+02 -2.708050201102210508e+00
9.327737774104745583e+00 1.725290496361992165e+00 1.072731661753911681e+02 -2.708050201102210508e+00
1.002771842106745304e+01 1.200492957762917756e+00 1.072746184802865628e+02 -2.708050201102210508e+00
9.885913423304003800e+00 1.512981278656398754e+00 1.072762216375484599e+02 -2.708050201102210508e+00
8.791978152410528935e+00 1.528699694399120901e+00 1.072762550915220316e+02 -2.708050201102210508e+00
9.835574059852044471e+00 1.556618597839221518e+00 1.072769835290510230e+02 -2.708050201102210508e+00
8.931105483292261837e+00 1.635993005657815136e+00 1.072782292102469057e+02 -2.708050201102210508e+00
9.149314649310550607e+00 1.709136370939005278e+00 1.072801908053317561e+02 -2.708050201102210508e+00
9.351892836019091604e+00 1.721804942493154744e+00 1.072809716577178847e+02 -2.708050201102210508e+00
8.700323414967421343e+00 1.317805539451624819e+00 1.072811143410196593e+02 -2.708050201102210508e+00
9.624165648543252516e+00 1.668915508613688647e+00 1.072817117540828775e+02 -2.708050201102210508e+00
9.654598250171350315e+00 1.656967685083175823e+00 1.072828981385263347e+02 -2.708050201102210508e+00
9.469075700167250531e+00 1.707853931402616654e+00 1.072852907953150208e+02 -2.708050201102210508e+00
1.002002205877677099e+01 1.137094853360757662e+00 1.072853519448372452e+02 -2.708050201102210508e+00
9.999832191686120808e+00 1.335359152173927200e+00 1.072873197788658217e+02 -2.708050201102210508e+00
8.735177510073299345e+00 1.110898378290146926e+00 1.072877944737753637e+02 -2.708050201102210508e+00
9.786185248363969080e+00 1.586423408727013484e+00 1.072901608340401651e+02 -2.708050201102210508e+00
9.484850551262669072e+00 6.790360268451715031e-01 1.072904560834000165e+02 -2.708050201102210508e+00
8.828261896513524221e+00 1.557307415222545677e+00 1.072920790465718568e+02 -2.708050201102210508e+00
9.209294936964978362e+00 1.713227374691764338e+00 1.072928109594805619e+02 -2.708050201102210508e+00
9.882004948979870917e+00 1.509047801162174851e+00 1.072930304935242987e+02 -2.708050201102210508e+00
9.762182899484008303e+00 7.822557576161308646e-01 1.072964273445764718e+02 -2.708050201102210508e+00
9.825058052188712310e+00 1.556240507761158742e+00 1.072971144344831060e+02 -2.708050201102210508e+00
9.644169377713163627e+00 1.655697830413536353e+00 1.072976414273219490e+02 -2.708050201102210508e+00
1.000380519725042561e+01 1.079524335733619944e+00 1.072976519585429145e+02 -2.708050201102210508e+00
9.175973187967292333e+00 1.706754835659947345e+00 1.072989329838105732e+02 -2.708050201102210508e+00
9.990503581608351169e+00 1.043075443366384691e+00 1.072990562094450979e+02 -2.708050201102210508e+00
9.205221163660130657e+00 1.709716104890423249e+00 1.073014153741633976e+02 -2.708050201102210508e+00
9.973263652159394255e+00 1.383872755043643377e+00 1.073018944876318272e+02 -2.708050201102210508e+00
9.697507111084762599e+00 1.630424677640771591e+00 1.073040562508368509e+02 -2.708050201102210508e+00
9.954036133497556449e+00 9.743985812763759080e-01 1.073070997061325755e+02 -2.708050201102210508e+00
9.119559266100354833e+00 1.692645241274184364e+00 1.073092310596478569e+02 -2.708050201102210508e+00
9.765963904973542498e+00 1.591017533872762124e+00 1.073106394673594792e+02 -2.708050201102210508e+00
9.731087168777493801e+00 7.656006820400583779e-01 1.073118979430532960e+02 -2.708050201102210508e+00
8.721723458653334760e+00 1.170398650020815223e+00 1.073140285924074675e+02 -2.708050201102210508e+00
9.359182300622801876e+00 1.709755208024972273e+00 1.073146639239447779e+02 -2.708050201102210508e+00
8.711014354686769323e+00 1.319955098947286576e+00 1.073147788038855168e+02 -2.708050201102210508e+00
8.714643207322909646e+00 1.341923777321909261e+00 1.073155564919537284e+02 -2.708050201102210508e+00
9.850903972773219053e+00 8.531088688330247249e-01 1.073175346995513735e+02 -2.708050201102210508e+00
8.724555414161978106e+00 1.379764566874471576e+00 1.073175664571789412e+02 -2.708050201102210508e+00
1.001511067887650697e+01 1.164194775163670759e+00 1.073187482779609923e+02 -2.708050201102210508e+00
9.617901576383470541e+00 1.657630917641066848e+00 1.073191196275225678e+02 -2.708050201102210508e+00
9.731443217512603994e+00 1.606846085189105322e+00 1.073209226284964188e+02 -2.708050201102210508e+00
9.905974719246989579e+00 1.470208973106939432e+00 1.073213281549557223e+02 -2.708050201102210508e+00
9.954929037125449298e+00 9.818321702841659171e-01 1.073243522484044377e+02 -2.708050201102210508e+00
9.660203048076722254e+00 1.639420056642473700e+00 1.073244836920860052e+02 -2.708050201102210508e+00
9.315401850815627327e+00 1.707200093445698563e+00 1.073255753062675524e+02 -2.708050201102210508e+00
1.001448199222403446e+01 1.197569864114991667e+00 1.073256726874199956e+02 -2.708050201102210508e+00
8.980450738614157657e+00 1.640639851317890141e+00 1.073263000796860069e+02 -2.708050201102210508e+00
8.759534994760850068e+00 1.076042641270576139e+00 1.073273923778713765e+02 -2.708050201102210508e+00
9.959422027779702091e+00 1.392241534112028001e+00 1.073276089909503384e+02 -2.708050201102210508e+00
9.735768756000599211e+00 1.601742483789979854e+00 1.073280371360267367e+02 -2.708050201102210508e+00
9.161017064305513102e+00 7.186179615485847050e-01 1.073289112256418036e+02 -2.708050201102210508e+00
9.711294637519277018e+00 1.614197572948245174e+00 1.073292125604461944e+02 -2.708050201102210508e+00
9.947322747340061611e+00 1.410776259514871178e+00 1.073298262532709515e+02 -2.708050201102210508e+00
8.726726800619864832e+00 1.168267851021337345e+00 1.073318492221476674e+02 -2.708050201102210508e+00
8.763331158227753548e+00 1.454637131082422430e+00 1.073324915564267030e+02 -2.708050201102210508e+00
9.993113253416675335e+00 1.310367905527735743e+00 1.073358255009448783e+02 -2.708050201102210508e+00
9.476262419277576399e+00 6.821722502167104629e-01 1.073358984822454119e+02 -2.708050201102210508e+00
8.979516197292243262e+00 1.633506510182882732e+00 1.073429035697664062e+02 -2.708050201102210508e+00
8.899035091641422923e+00 1.587240382426774010e+00 1.073462361705324497e+02 -2.708050201102210508e+00
8.718038031871971683e+00 1.248619265798693201e+00 1.073463800182746155e+02 -2.708050201102210508e+00
9.105707412529689293e+00 1.674748600271236176e+00 1.073489968366908442e+02 -2.708050201102210508e+00
8.814174459746924484e+00 1.512836053244170254e+00 1.073495308230539678e+02 -2.708050201102210508e+00
9.529073737050863357e+00 1.672709124426996707e+00 1.073505771942111693e+02 -2.708050201102210508e+00
9.737055468616524934e+00 1.592275442622765436e+00 1.073506217135102361e+02 -2.708050201102210508e+00
9.885201241265354710e+00 1.478271531312891574e+00 1.073515376525948426e+02 -2.708050201102210508e+00
9.517512727565465624e+00 1.674968729760818675e+00 1.073518595174318477e+02 -2.708050201102210508e+00
9.091158084946666662e+00 1.669818533094021396e+00 1.073521901956960676e+02 -2.708050201102210508e+00
8.972812236300059752e+00 1.626345279941724620e+00 1.073527904481040878e+02 -2.708050201102210508e+00
9.157278165366816935e+00 1.684200245861967815e+00 1.073530132475221706e+02 -2.708050201102210508e+00
8.837034375515870011e+00 9.604284144549505298e-01 1.073534301327289029e+02 -2.708050201102210508e+00
8.725305206615985298e+00 1.331436156611352173e+00 1.073540532292945500e+02 -2.708050201102210508e+00
9.790781810051704781e+00 1.557298647721210738e+00 1.073544568559062782e+02 -2.708050201102210508e+00
8.976885488739229757e+00 8.235225498226890206e-01 1.073549047753414385e+02 -2.708050201102210508e+00
8.941327596377680820e+00 1.609122212087866988e+00 1.073552611710698272e+02 -2.708050201102210508e+00
1.000659484360007490e+01 1.189102562262019491e+00 1.073559700086268123e+02 -2.708050201102210508e+00
9.590113510819623599e+00 7.093371197165300179e-01 1.073570285580744184e+02 -2.708050201102210508e+00
9.638368569400089569e+00 7.264496983485460024e-01 1.073570979065115125e+02 -2.708050201102210508e+00
9.950109641881740075e+00 1.389143494005404378e+00 1.073579059318906133e+02 -2.708050201102210508e+00
9.996745232221796229e+00 1.107000968454500134e+00 1.073597259918665685e+02 -2.708050201102210508e+00
9.681113133234434898e+00 7.454952902565571415e-01 1.073605208193690004e+02 -2.708050201102210508e+00
9.714860866912681914e+00 1.600048914309195380e+00 1.073615328462314267e+02 -2.708050201102210508e+00
9.815428018489289030e+00 1.535777304142776245e+00 1.073630484854241445e+02 -2.708050201102210508e+00
9.302196037745654067e+00 1.693155439269967255e+00 1.073656116803674081e+02 -2.708050201102210508e+00
9.783162864084008703e+00 1.557196279348119772e+00 1.073674367921531569e+02 -2.708050201102210508e+00
9.997173311702749032e+00 1.252123522844559966e+00 1.073704186830479870e+02 -2.708050201102210508e+00
9.704575906188274814e+00 1.601605394448461395e+00 1.073712172374667517e+02 -2.708050201102210508e+00
8.783699467499094027e+00 1.047806153804570428e+00 1.073715526018993813e+02 -2.708050201102210508e+00
9.795183810537452018e+00 1.546829000572707669e+00 1.073723852173304749e+02 -2.708050201102210508e+00
8.748162963208537590e+00 1.130701319518138348e+00 1.073738412309892283e+02 -2.708050201102210508e+00
9.858771339687654844e+00 1.494070812023492678e+00 1.073740730294185681e+02 -2.708050201102210508e+00
8.934093723139465482e+00 8.618973276936761074e-01 1.073752510661134068e+02 -2.708050201102210508e+00
9.472336698368097885e+00 6.857080223619975712e-01 1.073776352099105651e+02 -2.708050201102210508e+00
8.798924319866406663e+00 1.024720058851931848e+00 1.073813609072987134e+02 -2.708050201102210508e+00
9.985547716209156377e+00 1.288081102629822450e+00 1.073818535710023809e+02 -2.708050201102210508e+00
9.035638920281023445e+00 1.640778726082442684e+00 1.073825673356820971e+02 -2.708050201102210508e+00
9.824833807869808311e+00 1.519130237703470998e+00 1.073845429402544340e+02 -2.708050201102210508e+00
9.907956745825249101e+00 1.434775031030132597e+00 1.073857627402999526e+02 -2.708050201102210508e+00
9.596053097100728735e+00 1.641020022330512917e+00 1.073857989916903648e+02 -2.708050201102210508e+00
9.655605978300684455e+00 7.379587095870607794e-01 1.073950837488364414e+02 -2.708050201102210508e+00
9.213159278154918752e+00 1.676356345236342360e+00 1.073974721295544157e+02 -2.708050201102210508e+00
9.003449680013495993e+00 1.622073133126464395e+00 1.073976010485028780e+02 -2.708050201102210508e+00
8.738747529625351618e+00 1.323155967920078835e+00 1.073995564202776336e+02 -2.708050201102210508e+00
9.834429436654508194e+00 1.504370992509854510e+00 1.073998933747936491e+02 -2.708050201102210508e+00
9.849932567746069623e+00 1.490117574537419110e+00 1.074007798440365775e+02 -2.708050201102210508e+00
9.104114720620964718e+00 7.514293845900690272e-01 1.074010191065143260e+02 -2.708050201102210508e+00
9.969290640568154060e+00 1.046940179324948872e+00 1.074021895521180880e+02 -2.708050201102210508e+00
9.707441386094002311e+00 7.641116828576646203e-01 1.074024741806540248e+02 -2.708050201102210508e+00
8.824371144408752698e+00 1.494171640386707578e+00 1.074032953372432075e+02 -2.708050201102210508e+00
8.979004075326145085e+00 1.608307737372720370e+00 1.074039573893100226e+02 -2.708050201102210508e+00
9.955641337924852508e+00 1.346402968741544859e+00 1.074059405348654792e+02 -2.708050201102210508e+00
9.076262843202862030e+00 1.644788100421859633e+00 1.074072697094446482e+02 -2.708050201102210508e+00
9.788395937808498815e+00 8.167366191641807216e-01 1.074081041443896538e+02 -2.708050201102210508e+00
9.989023243865114310e+00 1.231137138959154775e+00 1.074101420271306893e+02 -2.708050201102210508e+00
9.154889010189668497e+00 1.662674040073184534e+00 1.074108612065213038e+02 -2.708050201102210508e+00
8.924712709408774813e+00 1.575057624331080319e+00 1.074110995635676318e+02 -2.708050201102210508e+00
9.594851652946331910e+00 7.166825003233923130e-01 1.074114072677562319e+02 -2.708050201102210508e+00
8.980491969414694964e+00 1.605893550834500916e+00 1.074115562330974711e+02 -2.708050201102210508e+00
9.519662697826305475e+00 1.653117285518965307e+00 1.074122637432437415e+02 -2.708050201102210508e+00
8.784543395675660449e+00 1.433223729041914973e+00 1.074129117473011235e+02 -2.708050201102210508e+00
9.784702611922238447e+00 1.537185658809073985e+00 1.074135501692932024e+02 -2.708050201102210508e+00
9.310598880481171236e+00 1.676075542266598051e+00 1.074144119914546707e+02 -2.708050201102210508e+00
9.661568780911222731e+00 1.605422621247384773e+00 1.074145675828441568e+02 -2.708050201102210508e+00
9.398303947233559441e+00 1.671406531314082233e+00 1.074164946696479603e+02 -2.708050201102210508e+00
8.740169324915683546e+00 1.284843839706127921e+00 1.074195867551344890e+02 -2.708050201102210508e+00
8.906572617121600643e+00 1.558983703670637322e+00 1.074198346700326994e+02 -2.708050201102210508e+00
8.818995228415829502e+00 1.478112507946764964e+00 1.074201036394055961e+02 -2.708050201102210508e+00
8.897337755633500933e+00 1.551770157194524824e+00 1.074210151905628692e+02 -2.708050201102210508e+00
9.776699639186094970e+00 1.538608329182076684e+00 1.074235411247783532e+02 -2.708050201102210508e+00
8.979923415871905235e+00 1.600417013914329001e+00 1.074241169256052189e+02 -2.708050201102210508e+00
9.787445273267122658e+00 1.530150128333427118e+00 1.074257908244663753e+02 -2.708050201102210508e+00
9.974262006345620435e+00 1.278868304727135197e+00 1.074266894565744224e+02 -2.708050201102210508e+00
8.749052741535276567e+00 1.179614927032476723e+00 1.074285333711697490e+02 -2.708050201102210508e+00
9.062109561709274175e+00 7.777789530166050458e-01 1.074310415012618449e+02 -2.708050201102210508e+00
8.839686913270712765e+00 1.495164389595511123e+00 1.074318081677155305e+02 -2.708050201102210508e+00
9.314724074946585830e+00 6.909712777659562377e-01 1.074319773081247575e+02 -2.708050201102210508e+00
8.820939071327831726e+00 1.473464943033948149e+00 1.074319906019835571e+02 -2.708050201102210508e+00
9.905222606152339182e+00 9.398556069340083807e-01 1.074323974909785164e+02 -2.708050201102210508e+00
9.547420222114757493e+00 1.638870247704217409e+00 1.074325583217742519e+02 -2.708050201102210508e+00
8.957620962481351867e+00 1.584817175130278200e+00 1.074335104949700082e+02 -2.708050201102210508e+00
9.265611805155309355e+00 1.667403577134029868e+00 1.074351501755216560e+02 -2.708050201102210508e+00
9.926280612186602070e+00 9.736133748273335664e-01 1.074372863924346149e+02 -2.708050201102210508e+00
8.833437661069162061e+00 1.485008661925817375e+00 1.074376480003527803e+02 -2.708050201102210508e+00
8.838928649918393887e+00 1.490977783776411325e+00 1.074378952712356607e+02 -2.708050201102210508e+00
8.746181090244771639e+00 1.218919081538808902e+00 1.074385891004297804e+02 -2.708050201102210508e+00
8.745461154766868361e+00 1.257680748639331547e+00 1.074411597457502268e+02 -2.708050201102210508e+00
8.814931436082886762e+00 1.020319709008217668e+00 1.074423402186171188e+02 -2.708050201102210508e+00
9.017172257117850975e+00 1.609587082605866692e+00 1.074431757568259371e+02 -2.708050201102210508e+00
9.082396898640975991e+00 1.632413431559047501e+00 1.074445574788920510e+02 -2.708050201102210508e+00
9.891809994753378632e+00 1.423613745843770317e+00 1.074452603522176446e+02 -2.708050201102210508e+00
9.325941270821433093e+00 1.665144865112042405e+00 1.074452756736106664e+02 -2.708050201102210508e+00
8.752550512671156469e+00 1.185394366865046623e+00 1.074456393849625186e+02 -2.708050201102210508e+00
9.982445999591766039e+00 1.191784632098272123e+00 1.074461234452696488e+02 -2.708050201102210508e+00
9.174228411481692547e+00 1.653009098208114036e+00 1.074467973058162897e+02 -2.708050201102210508e+00
8.748579907796436572e+00 1.281937087254918950e+00 1.074473051302444873e+02 -2.708050201102210508e+00
9.475070639611159251e+00 1.649930177901367756e+00 1.074475550850002890e+02 -2.708050201102210508e+00
9.661798666740567754e+00 1.592881989299885781e+00 1.074477636987090392e+02 -2.708050201102210508e+00
9.385751300018245757e+00 1.661295913481261710e+00 1.074484213295281307e+02 -2.708050201102210508e+00
8.750175181258638801e+00 1.210693944181197690e+00 1.074499375209087617e+02 -2.708050201102210508e+00
9.500367621550067199e+00 1.643970078517161593e+00 1.074502434073390020e+02 -2.708050201102210508e+00
8.987089432967186653e+00 8.311053430362490557e-01 1.074507877957796040e+02 -2.708050201102210508e+00
8.877623983967765753e+00 9.355319944638633700e-01 1.074517199543934538e+02 -2.708050201102210508e+00
9.597502226775690204e+00 1.616599548311470791e+00 1.074517462192137600e+02 -2.708050201102210508e+00
9.608976033916830417e+00 7.261813248597328574e-01 1.074530458557190968e+02 -2.708050201102210508e+00
9.387111581995650766e+00 1.659530134027356496e+00 1.074531359168562119e+02 -2.708050201102210508e+00
8.749390735267876806e+00 1.233560186460034069e+00 1.074532733339402739e+02 -2.708050201102210508e+00
9.824257404065944499e+00 1.488761930531345312e+00 1.074546730360446816e+02 -2.708050201102210508e+00
9.963635123745309130e+00 1.281809743997376794e+00 1.074578243642250186e+02 -2.708050201102210508e+00
9.185903303315809509e+00 7.241678551651861140e-01 1.074595121987226634e+02 -2.708050201102210508e+00
9.364544859440810498e+00 1.658473050063120624e+00 1.074605234839312686e+02 -2.708050201102210508e+00
9.304122603814024117e+00 1.659435952443623075e+00 1.074614105764107421e+02 -2.708050201102210508e+00
9.199284236968955142e+00 1.650988527388212113e+00 1.074629754312505838e+02 -2.708050201102210508e+00
8.934870402829547587e+00 1.558236171642313428e+00 1.074633607544237748e+02 -2.708050201102210508e+00
9.552216023828730584e+00 1.625879286778188160e+00 1.074650802634801607e+02 -2.708050201102210508e+00
9.586039652333846917e+00 1.614666424112404242e+00 1.074676135412525042e+02 -2.708050201102210508e+00
8.840148704270426094e+00 9.896215874705956983e-01 1.074683341666084004e+02 -2.708050201102210508e+00
9.589572881240096436e+00 1.613181901561026699e+00 1.074684799005008813e+02 -2.708050201102210508e+00
8.806777449205823061e+00 1.046404365043409834e+00 1.074706438114965579e+02 -2.708050201102210508e+00
9.974396425077049599e+00 1.208988587533630588e+00 1.074707636107923179e+02 -2.708050201102210508e+00
8.771210680932682635e+00 1.134604488823856228e+00 1.074716403489764645e+02 -2.708050201102210508e+00
8.923096814677352384e+00 1.545925505343701323e+00 1.074732930324889821e+02 -2.708050201102210508e+00
9.856163925609290999e+00 8.905514649817887207e-01 1.074751052733921597e+02 -2.708050201102210508e+00
8.775336168493410582e+00 1.124183812124352366e+00 1.074753427545886098e+02 -2.708050201102210508e+00
9.419442443005086929e+00 1.648441092047892464e+00 1.074755002425680175e+02 -2.708050201102210508e+00
8.758055785878344324e+00 1.204354001301614963e+00 1.074756067736404219e+02 -2.708050201102210508e+00
8.814377704857085050e+00 1.436815292783272247e+00 1.074763291073506650e+02 -2.708050201102210508e+00
9.914885563890896591e+00 9.691362472607814027e-01 1.074775593919106171e+02 -2.708050201102210508e+00
9.768002920928010369e+00 8.130549429015440088e-01 1.074784695719841068e+02 -2.708050201102210508e+00
9.840956593689604404e+00 8.753922422269651005e-01 1.074786489864545160e+02 -2.708050201102210508e+00
9.728648494570700578e+00 1.546494603747530672e+00 1.074793952271049875e+02 -2.708050201102210508e+00
9.694794645479300144e+00 1.564932412440197984e+00 1.074797638402683759e+02 -2.708050201102210508e+00
9.972103657682483302e+00 1.204683072180203984e+00 1.074803138497680095e+02 -2.708050201102210508e+00
9.319021795424461629e+00 6.957547564421475705e-01 1.074836411754448022e+02 -2.708050201102210508e+00
9.474420476639750177e+00 1.637100519607998406e+00 1.074841466048010403e+02 -2.708050201102210508e+00
9.559083968237500173e+00 1.616849519154285986e+00 1.074846659413959742e+02 -2.708050201102210508e+00
8.786151863516616700e+00 1.378910956670588606e+00 1.074850629001128937e+02 -2.708050201102210508e+00
8.799211901475834097e+00 1.069360667302987844e+00 1.074862386036517421e+02 -2.708050201102210508e+00
9.244687889451892460e+00 1.647319137109569009e+00 1.074872610970456321e+02 -2.708050201102210508e+00
9.941443869429422264e+00 1.315754977584259411e+00 1.074873445180102465e+02 -2.708050201102210508e+00
9.963835569862593999e+00 1.107705283336309465e+00 1.074959588516028361e+02 -2.708050201102210508e+00
9.911479075659435978e+00 9.704013052257760563e-01 1.074966259091304437e+02 -2.708050201102210508e+00
9.889798296057019655e+00 1.398420047605367644e+00 1.074966725494207225e+02 -2.708050201102210508e+00
9.143223954561525701e+00 1.628091934177402056e+00 1.074979923380292206e+02 -2.708050201102210508e+00
8.905254498325440693e+00 9.154323773576316103e-01 1.074987560055516838e+02 -2.708050201102210508e+00
9.886476537567421730e+00 9.338536770141885324e-01 1.074999435750282970e+02 -2.708050201102210508e+00
8.799225877897319137e+00 1.077920265271382405e+00 1.075021949479572925e+02 -2.708050201102210508e+00
9.954765220703329476e+00 1.074682374072426061e+00 1.075029867977901006e+02 -2.708050201102210508e+00
8.767958875484140435e+00 1.187950333779307588e+00 1.075035883275859163e+02 -2.708050201102210508e+00
9.418966561148707228e+00 1.638008064459577806e+00 1.075052155492987680e+02 -2.708050201102210508e+00
8.843864889485463010e+00 1.457547069047738120e+00 1.075061059686647269e+02 -2.708050201102210508e+00
9.208470183238265605e+00 1.636317666599532927e+00 1.075068023693168726e+02 -2.708050201102210508e+00
8.765735146638984787e+00 1.260505711222260850e+00 1.075071399915614307e+02 -2.708050201102210508e+00
9.670846931626346787e+00 7.589008290498815423e-01 1.075071849555581736e+02 -2.708050201102210508e+00
9.116670758811761033e+00 1.617882117219949567e+00 1.075081252831062244e+02 -2.708050201102210508e+00
8.811284131985498647e+00 1.408816449769804136e+00 1.075095183257575684e+02 -2.708050201102210508e+00
9.886117421776445369e+00 1.396158914604589407e+00 1.075096309860771413e+02 -2.708050201102210508e+00
9.735555697155065857e+00 1.530198885251298879e+00 1.075097151119970249e+02 -2.708050201102210508e+00
8.897031306534742612e+00 1.508242348855503234e+00 1.075108599010615080e+02 -2.708050201102210508e+00
9.324435997753479199e+00 1.641795811089788337e+00 1.075113502396464042e+02 -2.708050201102210508e+00
9.457489668751183132e+00 1.630244510463586760e+00 1.075117829820511304e+02 -2.708050201102210508e+00
9.112052360060415523e+00 1.615250577668134957e+00 1.075118169851923255e+02 -2.708050201102210508e+00
9.525631296585029162e+00 1.616042279475516930e+00 1.075121047190864800e+02 -2.708050201102210508e+00
8.809918320767469169e+00 1.059723409329914823e+00 1.075125245667400549e+02 -2.708050201102210508e+00
9.011085236674290400e+00 1.578263781230947460e+00 1.075135454015742908e+02 -2.708050201102210508e+00
9.963860832433585557e+00 1.182292071172747150e+00 1.075150397337269368e+02 -2.708050201102210508e+00
9.738544229040742906e+00 1.525856391444134097e+00 1.075158655655458091e+02 -2.708050201102210508e+00
8.769430895486244992e+00 1.205652287076575790e+00 1.075162398349822581e+02 -2.708050201102210508e+00
9.748186521655179959e+00 8.062005277067184617e-01 1.075226789184675198e+02 -2.708050201102210508e+00
9.544633853680783986e+00 1.607154558053834670e+00 1.075228732346537868e+02 -2.708050201102210508e+00
9.320526831886276398e+00 6.999833408594801076e-01 1.075253683198116903e+02 -2.708050201102210508e+00
8.904088116823130505e+00 1.505454214967815396e+00 1.075283118292458511e+02 -2.708050201102210508e+00
9.480027280200689077e+00 1.620313091589595800e+00 1.075283871259931914e+02 -2.708050201102210508e+00
8.772195992483670324e+00 1.222882065697332266e+00 1.075295868237659391e+02 -2.708050201102210508e+00
9.630930729305070770e+00 1.575260504745179535e+00 1.075297591664187422e+02 -2.708050201102210508e+00
9.937566236837495737e+00 1.040966721223050673e+00 1.075305175719825996e+02 -2.708050201102210508e+00
8.804804224532498225e+00 1.081314946076986860e+00 1.075311226646206961e+02 -2.708050201102210508e+00
8.871382438499326284e+00 1.473538345033629460e+00 1.075318890241384366e+02 -2.708050201102210508e+00
8.780585899166775121e+00 1.307242359142565702e+00 1.075331051707614591e+02 -2.708050201102210508e+00
8.792805741588844981e+00 1.116424012285227363e+00 1.075346147315135426e+02 -2.708050201102210508e+00
9.829762694820534108e+00 8.765028711169670084e-01 1.075355939808697059e+02 -2.708050201102210508e+00
9.319529582295393411e+00 1.632892338695916656e+00 1.075364540251698315e+02 -2.708050201102210508e+00
8.895828200630427673e+00 9.357837153622614590e-01 1.075375088970180002e+02 -2.708050201102210508e+00
9.149715936273739914e+00 7.476173846443947557e-01 1.075381751472656333e+02 -2.708050201102210508e+00
9.893490260982504836e+00 1.369195897422962327e+00 1.075384887246831482e+02 -2.708050201102210508e+00
9.710695658037868938e+00 1.532785097142044695e+00 1.075399111317815937e+02 -2.708050201102210508e+00
8.871895916808274052e+00 1.469616540746069511e+00 1.075400070423643797e+02 -2.708050201102210508e+00
9.557988335370684041e+00 1.597064227365652345e+00 1.075401197592802873e+02 -2.708050201102210508e+00
