# Tau0 Delta logL logPrior
1.121645804594320595e+01 1.266816833271581455e+00 9.932151940283237934e+01 -2.708050201102210508e+00
1.069971203595127918e+01 8.630445802500160690e-01 9.937235523372837065e+01 -2.708050201102210508e+00
1.037861541838082147e+01 6.776072444119350946e-01 9.939151332617817047e+01 -2.708050201102210508e+00
7.280978332273289055e+00 1.475754718947180688e+00 9.939810572071677086e+01 -2.708050201102210508e+00
7.509980269013489362e+00 1.280943564137336121e+00 9.943064170637725852e+01 -2.708050201102210508e+00
8.122195813524811570e+00 8.467754629695775082e-01 9.945025973397828523e+01 -2.708050201102210508e+00
8.474255840902113590e+00 6.473883530031763200e-01 9.946484312644000170e+01 -2.708050201102210508e+00
6.869869108347578468e+00 1.934351502779286358e+00 9.949114342261390220e+01 -2.708050201102210508e+00
1.139428295010845282e+01 1.474222048998057755e+00 9.951511475823392061e+01 -2.708050201102210508e+00
1.106311101932199392e+01 1.149149252706312740e+00 9.956590452258316759e+01 -2.708050201102210508e+00
6.930663049228742878e+00 1.883104361502074164e+00 9.961791437615687528e+01 -2.708050201102210508e+00
1.116978754244891370e+01 1.251880625479025122e+00 9.962381566194794402e+01 -2.708050201102210508e+00
7.024128414978625834e+00 1.770863307660453412e+00 9.962470370997658620e+01 -2.708050201102210508e+00
1.099243787249953641e+01 1.096109989485561265e+00 9.965919211789307042e+01 -2.708050201102210508e+00
7.659191177697675101e+00 1.181625140154670017e+00 9.967895334377796246e+01 -2.708050201102210508e+00
1.163389808648153689e+01 1.829685742418650118e+00 9.969298147950414091e+01 -2.708050201102210508e+00
1.148123757363550368e+01 1.610565825006394780e+00 9.970219149267302328e+01 -2.708050201102210508e+00
1.157524288130183265e+01 1.744504963030348410e+00 9.971508901521103496e+01 -2.708050201102210508e+00
7.507827098147572542e+00 1.307530756188548304e+00 9.971697031476679740e+01 -2.708050201102210508e+00
7.531149581125776038e+00 1.289683796603997123e+00 9.973695984958317240e+01 -2.708050201102210508e+00
1.131804336966446556e+01 1.421490088174095723e+00 9.976156696379423749e+01 -2.708050201102210508e+00
1.156648697478878418e+01 1.742208468598912319e+00 9.976247664502578516e+01 -2.708050201102210508e+00
1.115775849862578006e+01 1.258376003122493758e+00 9.980469199474659092e+01 -2.708050201102210508e+00
7.003261366904137475e+00 1.833839021002841907e+00 9.982574082165935181e+01 -2.708050201102210508e+00
7.115840375389816508e+00 1.700990430571750478e+00 9.983152620108977260e+01 -2.708050201102210508e+00
1.159521810851106949e+01 1.804494055635982530e+00 9.983590794223222531e+01 -2.708050201102210508e+00
1.168545982685978757e+01 1.961984869739270776e+00 9.983783867334896911e+01 -2.708050201102210508e+00
1.159475337497926972e+01 1.805972995926548474e+00 9.984453815486912731e+01 -2.708050201102210508e+00
1.079920055695560421e+01 9.567876387395660709e-01 9.984598229187027130e+01 -2.708050201102210508e+00
7.347121330555555829e+00 1.468060635925519275e+00 9.987730402074058134e+01 -2.708050201102210508e+00
7.992289212246491026e+00 9.535647136009046676e-01 9.991270240161195204e+01 -2.708050201102210508e+00
7.128084841367380520e+00 1.701840835721495138e+00 9.992047583007379785e+01 -2.708050201102210508e+00
1.077502801501831797e+01 9.436153339097060888e-01 9.992355317614078558e+01 -2.708050201102210508e+00
7.039519027098011250e+00 1.811899307636779088e+00 9.994341327813336306e+01 -2.708050201102210508e+00
6.960384399389173637e+00 1.924716712455102341e+00 9.998047198456518458e+01 -2.708050201102210508e+00
1.165075359152326939e+01 1.948724914350076443e+00 9.999282513324611443e+01 -2.708050201102210508e+00
7.274921022198965304e+00 1.554814086447204868e+00 9.999911218586251493e+01 -2.708050201102210508e+00
8.014090807539052008e+00 9.441746941791255843e-01 1.000140384607531843e+02 -2.708050201102210508e+00
7.071312641412191624e+00 1.790642989989808642e+00 1.000369109258403455e+02 -2.708050201102210508e+00
7.553842277970237440e+00 1.300387395986877914e+00 1.000683193315690573e+02 -2.708050201102210508e+00
1.150786894679906958e+01 1.729167218360818215e+00 1.000891255398526596e+02 -2.708050201102210508e+00
7.064418514591388032e+00 1.811910923532201956e+00 1.000991155319540837e+02 -2.708050201102210508e+00
1.132759027021350029e+01 1.481902668879908180e+00 1.001000858444024146e+02 -2.708050201102210508e+00
6.959987820173244799e+00 1.958837395940920878e+00 1.001130717951674995e+02 -2.708050201102210508e+00
1.007038095511262021e+01 5.564036715632437735e-01 1.001163960059002420e+02 -2.708050201102210508e+00
7.636760449684826035e+00 1.235118986045257827e+00 1.001244789372425856e+02 -2.708050201102210508e+00
7.755895762351920020e+00 1.139250198448761742e+00 1.001250526146392161e+02 -2.708050201102210508e+00
7.040103817675480435e+00 1.850456183437165336e+00 1.001304584197879706e+02 -2.708050201102210508e+00
7.917122013040014394e+00 1.019434803041676441e+00 1.001417486776142596e+02 -2.708050201102210508e+00
1.123634702605275315e+01 1.380610249456087235e+00 1.001448916078280860e+02 -2.708050201102210508e+00
1.071021143327287284e+01 9.149121689920767242e-01 1.002405822182720811e+02 -2.708050201102210508e+00
7.319814600005043914e+00 1.544198827055109691e+00 1.002608505402455705e+02 -2.708050201102210508e+00
7.808404588415939429e+00 1.110675446060937821e+00 1.002929082606147375e+02 -2.708050201102210508e+00
7.047159640447638651e+00 1.885666253405400505e+00 1.003229160183523732e+02 -2.708050201102210508e+00
1.099786982476454256e+01 1.161051883951786712e+00 1.003790978944216050e+02 -2.708050201102210508e+00
7.164263355038149150e+00 1.752441051135435135e+00 1.004344066725706597e+02 -2.708050201102210508e+00
7.119629869452298365e+00 1.811536743504432945e+00 1.004363490840949851e+02 -2.708050201102210508e+00
7.398153342548890343e+00 1.487232882584387905e+00 1.004389780781533261e+02 -2.708050201102210508e+00
1.139189304640425782e+01 1.637059273874360343e+00 1.004610481092745715e+02 -2.708050201102210508e+00
7.196755033501618826e+00 1.718347583237704868e+00 1.004694796807718831e+02 -2.708050201102210508e+00
1.121734354682807933e+01 1.405826903839794806e+00 1.004821195538912946e+02 -2.708050201102210508e+00
1.157432743513108342e+01 1.984128938981797985e+00 1.004961299434591240e+02 -2.708050201102210508e+00
7.494185154407430716e+00 1.403832611847779299e+00 1.005367161975049868e+02 -2.708050201102210508e+00
7.531109359924829327e+00 1.372746265771043417e+00 1.005744157910419432e+02 -2.708050201102210508e+00
1.138976817479549730e+01 1.661704913881320467e+00 1.005812566868069524e+02 -2.708050201102210508e+00
7.619803037144413871e+00 1.296129656966582111e+00 1.006257076831645634e+02 -2.708050201102210508e+00
1.092710465217560056e+01 1.117990493823963316e+00 1.006271728582153031e+02 -2.708050201102210508e+00
1.090041895793668658e+01 1.094500609328261209e+00 1.006348963258623002e+02 -2.708050201102210508e+00
7.316816849834834713e+00 1.607394910274556610e+00 1.006548422358731472e+02 -2.708050201102210508e+00
1.107807636782979266e+01 1.272555877927792567e+00 1.006723983893414811e+02 -2.708050201102210508e+00
7.612432290028666948e+00 1.307803746031315884e+00 1.006746755943537579e+02 -2.708050201102210508e+00
7.762719151454671618e+00 1.177111916028980909e+00 1.006767154802297028e+02 -2.708050201102210508e+00
7.318267070017097531e+00 1.617513407009968152e+00 1.007248170176690394e+02 -2.708050201102210508e+00
7.406290091974253365e+00 1.518498303758427204e+00 1.007266990974066658e+02 -2.708050201102210508e+00
7.366568236345707454e+00 1.563267441343439312e+00 1.007330104956197943e+02 -2.708050201102210508e+00
8.226010164910135813e+00 8.407819248014823943e-01 1.007465871538820323e+02 -2.708050201102210508e+00
7.151763924840578213e+00 1.842662186569779204e+00 1.007569615136996077e+02 -2.708050201102210508e+00
1.140213517970259716e+01 1.730089249790949912e+00 1.007615138447664123e+02 -2.708050201102210508e+00
7.283385207863034339e+00 1.675805969908364279e+00 1.008119630743344857e+02 -2.708050201102210508e+00
1.027486368564743024e+01 6.722790099720395984e-01 1.008265720770719014e+02 -2.708050201102210508e+00
7.374765712442754584e+00 1.573071590283739329e+00 1.008525026375585298e+02 -2.708050201102210508e+00
1.036539420195492944e+01 7.234167282199366333e-01 1.008738847533900866e+02 -2.708050201102210508e+00
7.218435977125801095e+00 1.781676486599939491e+00 1.009015561959226517e+02 -2.708050201102210508e+00
8.648821035484957065e+00 6.056262477871240391e-01 1.009036540766987713e+02 -2.708050201102210508e+00
7.313015421866838395e+00 1.658251723961867263e+00 1.009145383919571373e+02 -2.708050201102210508e+00
1.137927362068415604e+01 1.748876348406071646e+00 1.009622905481483031e+02 -2.708050201102210508e+00
7.264403331352179194e+00 1.732258371113995610e+00 1.009651959299512924e+02 -2.708050201102210508e+00
8.171537227487046806e+00 8.887867624398464450e-01 1.009744147357914557e+02 -2.708050201102210508e+00
1.140287255318864723e+01 1.812135460818488530e+00 1.010081533409962447e+02 -2.708050201102210508e+00
7.819146862669408726e+00 1.160464057527239357e+00 1.010371766941874938e+02 -2.708050201102210508e+00
1.130418200542042229e+01 1.636223908308754194e+00 1.010394613933874126e+02 -2.708050201102210508e+00
1.143371395374069799e+01 1.897374084733854716e+00 1.010454264110908156e+02 -2.708050201102210508e+00
7.480796632123814405e+00 1.485833489307552879e+00 1.010575779502131297e+02 -2.708050201102210508e+00
7.567866038495699499e+00 1.396046514801792426e+00 1.010720074820602150e+02 -2.708050201102210508e+00
1.141369044430881274e+01 1.864453020182839094e+00 1.010789434855005169e+02 -2.708050201102210508e+00
1.089366431072977548e+01 1.128971642168242306e+00 1.010836757473010294e+02 -2.708050201102210508e+00
1.144849482861392964e+01 1.955533957467981754e+00 1.010858047471223529e+02 -2.708050201102210508e+00
1.145516008113514062e+01 1.983989118176361366e+00 1.011030016936349227e+02 -2.708050201102210508e+00
9.892267990253964527e+00 5.151227680227401517e-01 1.011222818837560453e+02 -2.708050201102210508e+00
1.089940398000948107e+01 1.138602564542646078e+00 1.011250291591187391e+02 -2.708050201102210508e+00
8.860525277142938805e+00 5.204173889244336770e-01 1.011452456901377275e+02 -2.708050201102210508e+00
9.911476289512680893e+00 5.226954192571808822e-01 1.011550405353555391e+02 -2.708050201102210508e+00
1.114493104966759063e+01 1.424121830731616134e+00 1.011665468324187032e+02 -2.708050201102210508e+00
1.096739905770071921e+01 1.212537263492369899e+00 1.011681887494481913e+02 -2.708050201102210508e+00
1.017060491660059185e+01 6.318800443704613023e-01 1.011733518156380995e+02 -2.708050201102210508e+00
1.141044811136337600e+01 1.915254898245693393e+00 1.012043266914884612e+02 -2.708050201102210508e+00
7.148350713835827541e+00 1.992585995277625033e+00 1.012113633263915631e+02 -2.708050201102210508e+00
7.541899076068043328e+00 1.444589394434153906e+00 1.012315648180770324e+02 -2.708050201102210508e+00
1.066804701346080186e+01 9.459348989587236245e-01 1.012499234007246969e+02 -2.708050201102210508e+00
8.875556240533782670e+00 5.184720613728990291e-01 1.012782588883670343e+02 -2.708050201102210508e+00
1.048342685338418967e+01 8.144635729949798453e-01 1.012828618923728641e+02 -2.708050201102210508e+00
7.874087040515199476e+00 1.136168505088241520e+00 1.012945317830120615e+02 -2.708050201102210508e+00
7.351935613724890572e+00 1.686114564604360488e+00 1.012991381153323829e+02 -2.708050201102210508e+00
7.272835358742693046e+00 1.807785948889809591e+00 1.013190853607344479e+02 -2.708050201102210508e+00
8.157942452715992943e+00 9.183368016665727218e-01 1.013264564291949341e+02 -2.708050201102210508e+00
7.558883729464994872e+00 1.440799301801079402e+00 1.013338626819649306e+02 -2.708050201102210508e+00
1.140570400410111773e+01 1.992918986557507877e+00 1.013587161460186366e+02 -2.708050201102210508e+00
8.699422220368091985e+00 5.974256823041322884e-01 1.013927465150974427e+02 -2.708050201102210508e+00
7.801193835556029299e+00 1.209019690777231482e+00 1.013956962930786858e+02 -2.708050201102210508e+00
7.680821163141041907e+00 1.326115129479332966e+00 1.014253877851472225e+02 -2.708050201102210508e+00
1.132794143300245615e+01 1.821239904634166074e+00 1.014472668050125748e+02 -2.708050201102210508e+00
1.104676947568844092e+01 1.344540411901471222e+00 1.014600471191264432e+02 -2.708050201102210508e+00
1.120585825379362710e+01 1.588369323413733936e+00 1.014978485477578687e+02 -2.708050201102210508e+00
7.987567277827878343e+00 1.060503048530754944e+00 1.015164744213452224e+02 -2.708050201102210508e+00
7.884499608457423925e+00 1.147966209155499628e+00 1.015298436698484466e+02 -2.708050201102210508e+00
7.935757639877556890e+00 1.104671980936309250e+00 1.015349735327439475e+02 -2.708050201102210508e+00
7.226901356997885273e+00 1.970077541359793960e+00 1.015448252064205121e+02 -2.708050201102210508e+00
1.121497517581587289e+01 1.618979114796504248e+00 1.015487525484816018e+02 -2.708050201102210508e+00
1.134483541562729947e+01 1.933211859407034217e+00 1.015670201652996667e+02 -2.708050201102210508e+00
1.126700142889099610e+01 1.732178525238467603e+00 1.015744248236431417e+02 -2.708050201102210508e+00
1.130355348136074056e+01 1.822533168798750491e+00 1.015818322316295337e+02 -2.708050201102210508e+00
1.056388428047677763e+01 8.880108139652271859e-01 1.015840416645250599e+02 -2.708050201102210508e+00
1.133269709061198682e+01 1.906049241861338173e+00 1.015846308000214009e+02 -2.708050201102210508e+00
1.108281995836924239e+01 1.419483282312561379e+00 1.016093493244398047e+02 -2.708050201102210508e+00
1.128894799067681376e+01 1.799651391523267474e+00 1.016123320079217223e+02 -2.708050201102210508e+00
1.133463178031584562e+01 1.943536409332318859e+00 1.016321769581780217e+02 -2.708050201102210508e+00
7.355312289783360491e+00 1.765179798937920319e+00 1.016360766844123873e+02 -2.708050201102210508e+00
1.132302927157287442e+01 1.908646190962010714e+00 1.016372661267341897e+02 -2.708050201102210508e+00
7.693325228669832150e+00 1.339829813054598473e+00 1.016382562229947695e+02 -2.708050201102210508e+00
1.129861301913539684e+01 1.840880787908455662e+00 1.016446139167183134e+02 -2.708050201102210508e+00
7.629015781681815156e+00 1.413014354938307626e+00 1.016723654690787555e+02 -2.708050201102210508e+00
1.074414126907222133e+01 1.043309767758516804e+00 1.016731623406166563e+02 -2.708050201102210508e+00
7.245291517575740414e+00 1.990331909365615104e+00 1.016770053924322070e+02 -2.708050201102210508e+00
7.411385483538809105e+00 1.691222738804013970e+00 1.016845659800432173e+02 -2.708050201102210508e+00
1.114596996100222803e+01 1.538546871859926224e+00 1.017024587729940919e+02 -2.708050201102210508e+00
1.081140838187265985e+01 1.113477269688708970e+00 1.017332474260393695e+02 -2.708050201102210508e+00
7.548959638655685644e+00 1.517298646045131649e+00 1.017401022943128339e+02 -2.708050201102210508e+00
1.131096141477758188e+01 1.958125683898173097e+00 1.017651979078291617e+02 -2.708050201102210508e+00
1.079911546198384009e+01 1.105473865060984107e+00 1.017745499222740619e+02 -2.708050201102210508e+00
7.423007006109162198e+00 1.699515854357553035e+00 1.017865042093552290e+02 -2.708050201102210508e+00
7.314439116054243684e+00 1.895618725414659922e+00 1.018035583842335541e+02 -2.708050201102210508e+00
7.426164917121321984e+00 1.702269282418151342e+00 1.018156534696329629e+02 -2.708050201102210508e+00
1.127797075618622102e+01 1.881565543444901456e+00 1.018206070267819570e+02 -2.708050201102210508e+00
1.130840749449655824e+01 1.998029208308277349e+00 1.018215934553468003e+02 -2.708050201102210508e+00
1.040424828999646323e+01 7.904359084203121943e-01 1.018260508700993086e+02 -2.708050201102210508e+00
1.036252357437669147e+01 7.643043773824829135e-01 1.018365113901188153e+02 -2.708050201102210508e+00
1.033716727855736117e+01 7.488876668157171679e-01 1.018416113698268219e+02 -2.708050201102210508e+00
7.284696998736130524e+00 1.981538590359903429e+00 1.018457226705586578e+02 -2.708050201102210508e+00
7.384131213012357087e+00 1.781723396088862765e+00 1.018523852967424261e+02 -2.708050201102210508e+00
8.531932336275774631e+00 7.032386071256646609e-01 1.018545861412623879e+02 -2.708050201102210508e+00
7.543559910713056205e+00 1.545797295245152636e+00 1.018561543242490899e+02 -2.708050201102210508e+00
1.121306549594718227e+01 1.725470913099524273e+00 1.018656535176954208e+02 -2.708050201102210508e+00
7.434902943701518829e+00 1.705651381691568380e+00 1.018794892046444858e+02 -2.708050201102210508e+00
8.581585626973900816e+00 6.762768906111278344e-01 1.018811505260917158e+02 -2.708050201102210508e+00
1.030391766020201416e+01 7.308014629905328352e-01 1.018823592985643529e+02 -2.708050201102210508e+00
1.102138628495690575e+01 1.384899462454195707e+00 1.018876067719118765e+02 -2.708050201102210508e+00
1.124198816491064257e+01 1.816349394601057377e+00 1.018963811861343913e+02 -2.708050201102210508e+00
7.506295456959086287e+00 1.604955349904733097e+00 1.018999987884893415e+02 -2.708050201102210508e+00
7.827707847449386414e+00 1.237324023965559627e+00 1.019019320828475941e+02 -2.708050201102210508e+00
1.128589555659916144e+01 1.978971952071530982e+00 1.019056720345620164e+02 -2.708050201102210508e+00
8.216308052079757118e+00 9.123887101898230378e-01 1.019129583994729984e+02 -2.708050201102210508e+00
8.501933981753275305e+00 7.235311532206991636e-01 1.019164150230152615e+02 -2.708050201102210508e+00
1.127275303403560258e+01 1.954144742302232451e+00 1.019405954290947420e+02 -2.708050201102210508e+00
7.492989867756796762e+00 1.635895952019493782e+00 1.019519642027227349e+02 -2.708050201102210508e+00
7.601335315275751014e+00 1.490727796966954344e+00 1.019532163459911942e+02 -2.708050201102210508e+00
1.112295496872376077e+01 1.568249106574113538e+00 1.019605769969772524e+02 -2.708050201102210508e+00
1.095802473585855452e+01 1.311866158209100908e+00 1.019667777903180053e+02 -2.708050201102210508e+00
1.085878570468383053e+01 1.191725297360566316e+00 1.019740102123980989e+02 -2.708050201102210508e+00
1.123747016492429651e+01 1.848836058036815722e+00 1.019740922436859165e+02 -2.708050201102210508e+00
8.391352710479127452e+00 7.961992569688469690e-01 1.019948615048335938e+02 -2.708050201102210508e+00
1.118503669610864826e+01 1.714262867323976813e+00 1.019976986648190262e+02 -2.708050201102210508e+00
1.123955966349661573e+01 1.878959327989056849e+00 1.020077167412463552e+02 -2.708050201102210508e+00
7.360037670027490542e+00 1.886785983699826197e+00 1.020110648098936394e+02 -2.708050201102210508e+00
1.123415806449941812e+01 1.869411911362071521e+00 1.020211500746511746e+02 -2.708050201102210508e+00
7.732551231431883387e+00 1.349782670228323767e+00 1.020227063486447321e+02 -2.708050201102210508e+00
7.789419267475160780e+00 1.291359256822595336e+00 1.020353013663217610e+02 -2.708050201102210508e+00
1.041824549503987640e+01 8.111259860595798621e-01 1.020377938623449268e+02 -2.708050201102210508e+00
7.328801860662074397e+00 1.987636372648602601e+00 1.020608022284302479e+02 -2.708050201102210508e+00
7.781399650018702374e+00 1.307470211070817401e+00 1.020955491856692845e+02 -2.708050201102210508e+00
7.599254460991294202e+00 1.520089833214966601e+00 1.020956094354261126e+02 -2.708050201102210508e+00
7.395960410507523619e+00 1.847027600835986272e+00 1.020975343092714809e+02 -2.708050201102210508e+00
1.116456474334866300e+01 1.711594737719109194e+00 1.021065461527582983e+02 -2.708050201102210508e+00
7.653698380500388865e+00 1.453446026070243535e+00 1.021069434574472012e+02 -2.708050201102210508e+00
7.811937653675515847e+00 1.277968849858534428e+00 1.021127758244450945e+02 -2.708050201102210508e+00
1.114110441795252271e+01 1.658050936666656483e+00 1.021138675423318318e+02 -2.708050201102210508e+00
1.074657900181774828e+01 1.089391165873129896e+00 1.021251588547662124e+02 -2.708050201102210508e+00
1.109570243339779694e+01 1.572957576382071343e+00 1.021477612669719832e+02 -2.708050201102210508e+00
7.395751430970870288e+00 1.881059713587814874e+00 1.021748529003873500e+02 -2.708050201102210508e+00
1.119143433083633887e+01 1.827806935396754984e+00 1.021750744852096489e+02 -2.708050201102210508e+00
7.388986007371052267e+00 1.899269263374688377e+00 1.021801173093463007e+02 -2.708050201102210508e+00
7.355384767995073680e+00 1.987423100228389972e+00 1.021809491122658073e+02 -2.708050201102210508e+00
7.636846974652153008e+00 1.491288484167735406e+00 1.021991234619523681e+02 -2.708050201102210508e+00
1.105461704505683151e+01 1.511520436935310574e+00 1.022051251606901303e+02 -2.708050201102210508e+00
1.093719351141364626e+01 1.325198922431585435e+00 1.022061889118554063e+02 -2.708050201102210508e+00
1.118570958558452944e+01 1.836183031968697366e+00 1.022157815995453092e+02 -2.708050201102210508e+00
7.615822045069215562e+00 1.523745782381200398e+00 1.022234437560456115e+02 -2.708050201102210508e+00
1.086145312833527932e+01 1.232007195128412613e+00 1.022432546883101168e+02 -2.708050201102210508e+00
1.120232565283336790e+01 1.931719413104214800e+00 1.022450356733166927e+02 -2.708050201102210508e+00
7.781009525376736846e+00 1.332019360330221280e+00 1.022717368268183833e+02 -2.708050201102210508e+00
1.084502690031314742e+01 1.218831058938870449e+00 1.022908193656754037e+02 -2.708050201102210508e+00
7.639408236457007284e+00 1.506123620855043921e+00 1.022921078396792325e+02 -2.708050201102210508e+00
1.082319854912938695e+01 1.193636905001866255e+00 1.022978859572694859e+02 -2.708050201102210508e+00
1.110055590243501733e+01 1.639005057097725482e+00 1.023025526661936055e+02 -2.708050201102210508e+00
1.011815634964748867e+01 6.475576252830705926e-01 1.023203941951144031e+02 -2.708050201102210508e+00
7.584478325598304593e+00 1.591625457483829109e+00 1.023294210978278898e+02 -2.708050201102210508e+00
1.092505749388407921e+01 1.331450162904572521e+00 1.023324699134275448e+02 -2.708050201102210508e+00
7.400295783632054203e+00 1.962043497106983558e+00 1.023443606062067488e+02 -2.708050201102210508e+00
1.110522525830954876e+01 1.673611650564189590e+00 1.023561758644609228e+02 -2.708050201102210508e+00
1.118657496678845220e+01 1.993449210298944063e+00 1.023599843992794973e+02 -2.708050201102210508e+00
7.453533235946720126e+00 1.837878192357651264e+00 1.023661437250609652e+02 -2.708050201102210508e+00
7.469787608241746923e+00 1.802963403191911729e+00 1.023668217412558192e+02 -2.708050201102210508e+00
8.100777210122753758e+00 1.036129387707001914e+00 1.023676128198901836e+02 -2.708050201102210508e+00
8.071306530884637453e+00 1.061311572906131540e+00 1.023685043870009110e+02 -2.708050201102210508e+00
1.101502001910969675e+01 1.484927828303626685e+00 1.023698594259334129e+02 -2.708050201102210508e+00
1.090308652427357217e+01 1.307914014917796131e+00 1.023733347262713664e+02 -2.708050201102210508e+00
7.942792205097341629e+00 1.179026556776115342e+00 1.023769019586306683e+02 -2.708050201102210508e+00
1.077756490710333814e+01 1.152927259407496408e+00 1.023881602156479573e+02 -2.708050201102210508e+00
7.530360160241583500e+00 1.695655934940555998e+00 1.023903825689498035e+02 -2.708050201102210508e+00
1.104591136668810414e+01 1.551633357360082677e+00 1.023925197297817533e+02 -2.708050201102210508e+00
7.462391799139595605e+00 1.830747482273802129e+00 1.023944467840974824e+02 -2.708050201102210508e+00
1.001524663525089842e+01 6.018397125488141874e-01 1.024021151855569940e+02 -2.708050201102210508e+00
7.872096501956297843e+00 1.252814613200825322e+00 1.024052870593467333e+02 -2.708050201102210508e+00
1.013847575501666753e+01 6.617458421942319369e-01 1.024156327960975261e+02 -2.708050201102210508e+00
8.845543197637439903e+00 5.663915068609535197e-01 1.024209516648491416e+02 -2.708050201102210508e+00
1.098788493307976033e+01 1.453033958576729123e+00 1.024322335041618146e+02 -2.708050201102210508e+00
1.116877655339498077e+01 1.986976710574235305e+00 1.024333466056201445e+02 -2.708050201102210508e+00
7.611438182546687692e+00 1.577835849560847770e+00 1.024383892530789808e+02 -2.708050201102210508e+00
9.963815717564726171e+00 5.812168686190394284e-01 1.024464112201251851e+02 -2.708050201102210508e+00
7.912913659300890856e+00 1.217105720011207870e+00 1.024531832581944997e+02 -2.708050201102210508e+00
1.078272003824943504e+01 1.169657055937201484e+00 1.024705618528900004e+02 -2.708050201102210508e+00
1.115765234473811773e+01 1.986774046156575491e+00 1.024810153134749982e+02 -2.708050201102210508e+00
8.039264896281848038e+00 1.100246688496148595e+00 1.024840035042489319e+02 -2.708050201102210508e+00
7.466010197662688697e+00 1.880525964495505686e+00 1.025125045931971783e+02 -2.708050201102210508e+00
1.107491755554883817e+01 1.677364755674503938e+00 1.025327990139022916e+02 -2.708050201102210508e+00
7.640173790596302972e+00 1.558860787443008711e+00 1.025372996862518846e+02 -2.708050201102210508e+00
7.469499057014176380e+00 1.894023597709896922e+00 1.025524515376610140e+02 -2.708050201102210508e+00
7.443952666625888170e+00 1.974662694559754517e+00 1.025551037169206410e+02 -2.708050201102210508e+00
7.523002503650702444e+00 1.771157998824437474e+00 1.025626643531268485e+02 -2.708050201102210508e+00
1.100266109404010351e+01 1.523728293974466963e+00 1.025779428523504748e+02 -2.708050201102210508e+00
1.105924738212006453e+01 1.656860807912950317e+00 1.025784810889009577e+02 -2.708050201102210508e+00
8.544971753257847524e+00 7.298035132188148699e-01 1.025986453810096748e+02 -2.708050201102210508e+00
1.041889570690613276e+01 8.453869594174402424e-01 1.026006866828144553e+02 -2.708050201102210508e+00
1.037601380804104423e+01 8.147055789973524087e-01 1.026023784871899380e+02 -2.708050201102210508e+00
8.851209550338625220e+00 5.705582631739416488e-01 1.026070380916752924e+02 -2.708050201102210508e+00
8.155347937451203677e+00 1.010734419988838839e+00 1.026102237113862259e+02 -2.708050201102210508e+00
7.465028426901153757e+00 1.945791807462865952e+00 1.026103040390152472e+02 -2.708050201102210508e+00
1.112654960785850378e+01 1.999644353754184811e+00 1.026172543665072538e+02 -2.708050201102210508e+00
1.027337219139314328e+01 7.486913372509658160e-01 1.026353798856793702e+02 -2.708050201102210508e+00
7.483613561909635337e+00 1.914474724615832457e+00 1.026494735602209829e+02 -2.708050201102210508e+00
1.109617620625216894e+01 1.833611336136223402e+00 1.026498275870408889e+02 -2.708050201102210508e+00
7.631205053725488519e+00 1.606161541012711913e+00 1.026659026608940195e+02 -2.708050201102210508e+00
7.465320078931610759e+00 1.992059350402113793e+00 1.026665362145551939e+02 -2.708050201102210508e+00
1.079461338777101176e+01 1.213654730185097286e+00 1.026740344760264492e+02 -2.708050201102210508e+00
1.086659808497491753e+01 1.312504675379849495e+00 1.026744339429999968e+02 -2.708050201102210508e+00
1.045680046622390869e+01 8.799231109628105063e-01 1.026858334962283550e+02 -2.708050201102210508e+00
8.115198805929832560e+00 1.053159575178208129e+00 1.027013388504260547e+02 -2.708050201102210508e+00
1.106943100767406030e+01 1.769808494198721771e+00 1.027093017198737073e+02 -2.708050201102210508e+00
7.950438490736813968e+00 1.211327044795373453e+00 1.027186836280362456e+02 -2.708050201102210508e+00
7.477738488592649446e+00 1.999865905898457585e+00 1.027263586930519779e+02 -2.708050201102210508e+00
1.004663832396036760e+01 6.294066950748189448e-01 1.027533901079420531e+02 -2.708050201102210508e+00
1.097733909905745087e+01 1.533600698325456202e+00 1.027628753250179443e+02 -2.708050201102210508e+00
7.493615977969017905e+00 1.974495620433757592e+00 1.027679511210420600e+02 -2.708050201102210508e+00
1.094260730161568063e+01 1.468861558478262719e+00 1.027867207642714931e+02 -2.708050201102210508e+00
7.570054592073342192e+00 1.765550098844913096e+00 1.027896870099049664e+02 -2.708050201102210508e+00
7.655613174622538430e+00 1.601399995071174809e+00 1.027917586619672505e+02 -2.708050201102210508e+00
1.107864878090765437e+01 1.956513550432496640e+00 1.028051767913617169e+02 -2.708050201102210508e+00
1.070725637155044474e+01 1.128008258953911769e+00 1.028133162442485826e+02 -2.708050201102210508e+00
7.632313858815997776e+00 1.648890490013567911e+00 1.028137019559368639e+02 -2.708050201102210508e+00
7.689768290732076572e+00 1.558199947023561238e+00 1.028372702495501017e+02 -2.708050201102210508e+00
7.736750736820523500e+00 1.487353212700079474e+00 1.028375408419511530e+02 -2.708050201102210508e+00
8.173143922788675297e+00 1.015569977517687628e+00 1.028422312798685283e+02 -2.708050201102210508e+00
7.510465755784379915e+00 1.991552186948342573e+00 1.028543981031700554e+02 -2.708050201102210508e+00
1.094817898493793962e+01 1.509494677732155621e+00 1.028747155864950855e+02 -2.708050201102210508e+00
1.095236740110036422e+01 1.519008139777277888e+00 1.028753569017344205e+02 -2.708050201102210508e+00
1.087764871020984181e+01 1.374612102104833866e+00 1.028770960665831211e+02 -2.708050201102210508e+00
