# amplitude duration logL logPrior
4.446883085295357141e+00 9.565280541440680295e+00 8.554494144440792525e+01 -5.228481599920394629e+00
4.448234774036374795e+00 9.618108359990912959e+00 8.599421395640922583e+01 -5.228481599920394629e+00
4.376516887908568521e+00 9.559974139732840825e+00 8.645004043537471716e+01 -5.228481599920394629e+00
4.196062688898123838e+00 1.011528215288999100e+01 8.647540392966598688e+01 -5.228481599920394629e+00
4.325425054277681092e+00 9.652900961510752609e+00 8.707565244994300713e+01 -5.228481599920394629e+00
4.211802468190266602e+00 1.036940197074414272e+01 8.725452583214094204e+01 -5.228481599920394629e+00
4.278779265987508573e+00 9.779648295558100557e+00 8.750274808482490130e+01 -5.228481599920394629e+00
4.202483150821390012e+00 1.012958158373614381e+01 8.752146338374636514e+01 -5.228481599920394629e+00
4.207304521722390334e+00 1.034663375898405491e+01 8.753504756300191048e+01 -5.228481599920394629e+00
4.404049701249572735e+00 9.932247036624646697e+00 8.761442910958072616e+01 -5.228481599920394629e+00
4.431389602471258904e+00 9.721463325290041979e+00 8.768223388899825466e+01 -5.228481599920394629e+00
4.430086864990750328e+00 9.654553784021002727e+00 8.770348324210098667e+01 -5.228481599920394629e+00
4.427790801447260449e+00 9.768291382470222217e+00 8.773223247024013460e+01 -5.228481599920394629e+00
4.227943250857822299e+00 1.035864531325640492e+01 8.776557635143882408e+01 -5.228481599920394629e+00
4.317875936964144401e+00 1.022852563789431102e+01 8.777878637623719271e+01 -5.228481599920394629e+00
4.393167437038905554e+00 9.976041518522439588e+00 8.781720866734019637e+01 -5.228481599920394629e+00
4.288857037347325374e+00 9.762500383277215477e+00 8.795991884328708466e+01 -5.228481599920394629e+00
4.213192019727413751e+00 1.008460159811454027e+01 8.812909848786932798e+01 -5.228481599920394629e+00
4.296717835443536693e+00 9.746944542892872931e+00 8.817552524723240026e+01 -5.228481599920394629e+00
4.402971985240713870e+00 9.913772190289758868e+00 8.820302945876504452e+01 -5.228481599920394629e+00
4.312435989886901133e+00 9.709406731533842816e+00 8.821537416847870361e+01 -5.228481599920394629e+00
4.359367069024186137e+00 1.009374071959168440e+01 8.825224883720353830e+01 -5.228481599920394629e+00
4.265965279379361874e+00 1.031601246858798149e+01 8.828128123875586653e+01 -5.228481599920394629e+00
4.372590066708184509e+00 1.004153957688572163e+01 8.839746742560483028e+01 -5.228481599920394629e+00
4.283275776947081503e+00 1.028555286594968443e+01 8.841100187171937819e+01 -5.228481599920394629e+00
4.262737962070309194e+00 1.031590107146383239e+01 8.841334524179129062e+01 -5.228481599920394629e+00
4.348506496991393355e+00 1.012439498673891514e+01 8.842594408876090029e+01 -5.228481599920394629e+00
4.266576061204437664e+00 9.844816313626989057e+00 8.843105007819821139e+01 -5.228481599920394629e+00
4.422398487592336558e+00 9.714566423944017259e+00 8.851134431068811637e+01 -5.228481599920394629e+00
4.298005813466749814e+00 1.025431603494990185e+01 8.851338263139734863e+01 -5.228481599920394629e+00
4.401661147006105779e+00 9.906782042162781465e+00 8.851500611113240780e+01 -5.228481599920394629e+00
4.377017518722819744e+00 9.620130801537207788e+00 8.854991969510547278e+01 -5.228481599920394629e+00
4.323032568285253063e+00 1.019313832464079539e+01 8.859509121962895506e+01 -5.228481599920394629e+00
4.390825870298805889e+00 9.956435528010047165e+00 8.863108612081182969e+01 -5.228481599920394629e+00
