amplitude	duration	logL
2.99989087733711841111e+01	2.90947852677666070065e+01       -8.015538e+05
2.91997233701023333197e+01	2.96372230180606983652e+01       -7.664015e+05
2.92509119431786004384e+01	2.83713099209650501109e+01       -7.153897e+05
2.95714662712296423308e+01	2.74041253105129669621e+01       -6.955331e+05
2.94039770219426941367e+01	2.76512897485217052918e+01       -6.949028e+05
2.88723309980486355641e+01	2.75955940581385874566e+01       -6.570113e+05
2.81654312719042323465e+01	2.86216735124973524762e+01       -6.517349e+05
2.91750543137041304931e+01	2.67385457569084863394e+01       -6.409997e+05
2.82952968273291460832e+01	2.74884350291530132893e+01       -6.153651e+05
2.89453876987388554198e+01	2.62515427711279940581e+01       -6.064127e+05
2.74573184291988887651e+01	2.84032244206360253713e+01       -5.972937e+05
2.83319752063286678379e+01	2.66782883544285098765e+01       -5.858047e+05
2.76055904781297698491e+01	2.77288877866394827265e+01       -5.813762e+05
2.75714298162472992715e+01	2.75171165565809765496e+01       -5.713690e+05
2.68887662095168202825e+01	2.83603175785864891623e+01       -5.602865e+05
2.92917405101910865994e+01	2.44516818968046081295e+01       -5.535900e+05
2.91608112140107031962e+01	2.41874602679675874128e+01       -5.355364e+05
2.77114112492655770836e+01	2.62811167596827957027e+01       -5.338222e+05
2.56349712164561829297e+01	2.95939028078308155045e+01       -5.259260e+05
2.91874915943703356902e+01	2.38189417148691582327e+01       -5.222868e+05
2.78718837539133872383e+01	2.56215230134185318889e+01       -5.185610e+05
2.73917760488256369911e+01	2.61105797243177875089e+01       -5.093944e+05
2.55640726093795223051e+01	2.90476777464699509324e+01       -5.041340e+05
2.89102891236223840110e+01	2.37079097583594773369e+01       -5.029181e+05
2.74946490333842525899e+01	2.57291702527555052882e+01       -5.014304e+05
2.49747593752448686644e+01	2.99535574744918662304e+01       -4.979064e+05
2.74018348810537624161e+01	2.57101292642261434196e+01       -4.956244e+05
2.90745578249048541863e+01	2.30375392088701893556e+01       -4.855285e+05
2.93008301691599193362e+01	2.26546430460531027506e+01       -4.822665e+05
2.66848587868988929017e+01	2.59547993144414022026e+01       -4.652241e+05
2.78690199221232433047e+01	2.41428162009994409232e+01       -4.643838e+05
2.55443190410578608862e+01	2.77573534718018635203e+01       -4.621290e+05
2.86746184509723427425e+01	2.28954281178605079106e+01       -4.596784e+05
2.72110416307813274273e+01	2.49098900724427494424e+01       -4.573046e+05
2.61956006125341680502e+01	2.63935052041434055070e+01       -4.536847e+05
2.98376685110364547882e+01	2.10362577457816755100e+01       -4.452825e+05
2.49524321595638838289e+01	2.79851239506914843957e+01       -4.370948e+05
2.58146376104656560813e+01	2.64871246881879507384e+01       -4.366397e+05
2.37104725046417428302e+01	2.97538807868093577724e+01       -4.210361e+05
2.56979935882557555260e+01	2.60135697963838552482e+01       -4.158900e+05
2.40707110325286066654e+01	2.88691701127832018869e+01       -4.158460e+05
2.62418210875509778646e+01	2.41413663612601752106e+01       -3.841491e+05
2.90404682621053034097e+01	2.00112719162777672466e+01       -3.709982e+05
2.29908284494624695071e+01	2.91750953925950895496e+01       -3.688214e+05
2.74305213418557443106e+01	2.18165906737502659496e+01       -3.634982e+05
2.47410179434818289224e+01	2.57210058433230059904e+01       -3.609168e+05
2.67978263963011826831e+01	2.25894072881424179400e+01       -3.606457e+05
2.92971739652057152625e+01	1.91493967724506077843e+01       -3.509974e+05
2.82301916009200830615e+01	2.04101210541896556094e+01       -3.508133e+05
2.93941356904687545182e+01	1.88689835566590886629e+01       -3.449682e+05
2.70603896139415951438e+01	2.16607611027516639979e+01       -3.426402e+05
2.46879040869821011484e+01	2.51230730876588594924e+01       -3.418435e+05
2.22235468127075854738e+01	2.93615687539601069034e+01       -3.362789e+05
2.93847312447381696643e+01	1.85247990558432462649e+01       -3.325234e+05
2.46901963089693694542e+01	2.46888409281994505307e+01       -3.300181e+05
2.66056155592754066674e+01	2.18327677788332827902e+01       -3.289898e+05
2.44837610892784027783e+01	2.48742491883557690358e+01       -3.260672e+05
2.64775427632999189598e+01	2.17637616809990603883e+01       -3.216466e+05
2.89904811763450638296e+01	1.85842658223929682038e+01       -3.194461e+05
2.28561814809651906444e+01	2.72837500309558542710e+01       -3.159972e+05
2.84034647232017647411e+01	1.90530813237612974831e+01       -3.127042e+05
2.21154854915538514604e+01	2.84970625319528245711e+01       -3.114307e+05
2.25028816188741132009e+01	2.76258335135345944877e+01       -3.085233e+05
2.85424061884684867607e+01	1.86239354255775708680e+01       -3.039524e+05
2.43469384185511223961e+01	2.41770546724383876835e+01       -3.018032e+05
2.82907272390332806822e+01	1.88004945833750340967e+01       -3.003257e+05
2.75825980250890481216e+01	1.96382159948049448417e+01       -3.002388e+05
2.35621988474215235954e+01	2.53901583234742247441e+01       -3.001135e+05
2.40059753189247047089e+01	2.46174961679721953089e+01       -2.991107e+05
2.19979586954871990656e+01	2.80133207621166100409e+01       -2.953988e+05
2.73086540459346629461e+01	1.98093540594377159891e+01       -2.951884e+05
2.55523089961850864427e+01	2.21303338672689982047e+01       -2.951783e+05
2.57163631868713871143e+01	2.18544128726472770552e+01       -2.939091e+05
2.57963367906472491597e+01	2.16773277095762253452e+01       -2.920585e+05
2.42926068466942908231e+01	2.38418359384655325073e+01       -2.909069e+05
2.70792453366290075678e+01	1.99510006421601318038e+01       -2.908738e+05
2.56639872077909600989e+01	2.17426401144658392184e+01       -2.887676e+05
2.38194491908721346363e+01	2.44769100185254515623e+01       -2.879546e+05
2.32309003886532607908e+01	2.53860875196125839182e+01       -2.863268e+05
2.43612018832262045009e+01	2.34874700673409009255e+01       -2.845297e+05
2.68703042940032972297e+01	1.99883575964443060968e+01       -2.842278e+05
2.57536515022306886635e+01	2.14521392473292635827e+01       -2.841466e+05
2.66591394675107480339e+01	2.01248465283338191512e+01       -2.804259e+05
2.28413627488805879295e+01	2.57314742608892004228e+01       -2.786728e+05
2.99248332627688213847e+01	1.63026237014382999746e+01       -2.763715e+05
2.34238606867792107380e+01	2.46391766451081295486e+01       -2.761314e+05
2.27332663317876360054e+01	2.57897136262870674273e+01       -2.756644e+05
