# amplitude duration logL logPrior
1.665140675842403795e+01 9.030296097948649958e+00 9.569555032809799400e+01 -5.228481599920394629e+00
1.666264485647060667e+01 9.181229827175002356e+00 9.606927611838781900e+01 -5.228481599920394629e+00
1.660257722046715401e+01 9.058609863752659308e+00 9.636686785608557670e+01 -5.228481599920394629e+00
1.673573185802644403e+01 9.025405208734758489e+00 9.685980267623355644e+01 -5.228481599920394629e+00
1.654352679651166369e+01 9.233961802067327085e+00 9.722757068393954683e+01 -5.228481599920394629e+00
1.674019949538745777e+01 9.084654692036401968e+00 9.764345444146459840e+01 -5.228481599920394629e+00
1.649251268927413250e+01 9.218109527316073581e+00 9.784327812461719986e+01 -5.228481599920394629e+00
1.669222712733747827e+01 9.031270142649198363e+00 9.785322670650114674e+01 -5.228481599920394629e+00
1.665177784265167915e+01 9.042486028863866210e+00 9.785404112923674802e+01 -5.228481599920394629e+00
1.658753206105793154e+01 9.076968411998208808e+00 9.788732576484562742e+01 -5.228481599920394629e+00
1.650493590833258750e+01 9.223916693417610446e+00 9.814749554266778375e+01 -5.228481599920394629e+00
1.649520905254496839e+01 9.211466180984864138e+00 9.827306892163150565e+01 -5.228481599920394629e+00
1.656472613800225702e+01 9.221311202877171098e+00 9.827467198787820735e+01 -5.228481599920394629e+00
1.670307722872777489e+01 9.034114047001134296e+00 9.831496906057816432e+01 -5.228481599920394629e+00
1.673615287279671904e+01 9.078381176683777198e+00 9.836999583157370353e+01 -5.228481599920394629e+00
1.673167395313271300e+01 9.088940894207288679e+00 9.839034431233275768e+01 -5.228481599920394629e+00
1.670498048387794654e+01 9.036002053345429275e+00 9.851952859526193151e+01 -5.228481599920394629e+00
1.666827064957183424e+01 9.041608370968804209e+00 9.856599978421223796e+01 -5.228481599920394629e+00
1.663807986843794140e+01 9.054201142616104647e+00 9.878829388144930590e+01 -5.228481599920394629e+00
1.653390974083060883e+01 9.129475280152140826e+00 9.882753341148701054e+01 -5.228481599920394629e+00
1.664035579509506135e+01 9.180099409878110350e+00 9.884679050757793561e+01 -5.228481599920394629e+00
1.670673362037738130e+01 9.040145931254723877e+00 9.892271086775161848e+01 -5.228481599920394629e+00
1.658796115767080792e+01 9.207963024931617113e+00 9.898092327012551550e+01 -5.228481599920394629e+00
1.657182191952979977e+01 9.095811058561121598e+00 9.899668059928023922e+01 -5.228481599920394629e+00
1.661506758077079482e+01 9.067114179474321745e+00 9.900117434378486792e+01 -5.228481599920394629e+00
1.650357624136895751e+01 9.202513768494538837e+00 9.908911511151501372e+01 -5.228481599920394629e+00
1.672145729836783445e+01 9.095475217506018950e+00 9.914225700621966553e+01 -5.228481599920394629e+00
1.662359707958609789e+01 9.063828862150851151e+00 9.918855053504287866e+01 -5.228481599920394629e+00
1.660688314130526066e+01 9.073122343059287331e+00 9.919304133010405167e+01 -5.228481599920394629e+00
1.670009886861269877e+01 9.042769358801548307e+00 9.923796151389123565e+01 -5.228481599920394629e+00
1.670444070018956850e+01 9.043444283642715575e+00 9.925750782865353017e+01 -5.228481599920394629e+00
1.659147872144095004e+01 9.204414472403259495e+00 9.927106063374630196e+01 -5.228481599920394629e+00
1.660614610621832909e+01 9.074128059041399297e+00 9.927487322066949105e+01 -5.228481599920394629e+00
1.652405207954755895e+01 9.216525338839153036e+00 9.928478276315334483e+01 -5.228481599920394629e+00
1.655554512426136782e+01 9.215992750746178075e+00 9.928909638594484477e+01 -5.228481599920394629e+00
1.653350694906223595e+01 9.134530069185164081e+00 9.929510403000864471e+01 -5.228481599920394629e+00
1.664755497128404826e+01 9.171864089082561122e+00 9.930622972842758145e+01 -5.228481599920394629e+00
1.672738679629638980e+01 9.073491958197932306e+00 9.930976876216482196e+01 -5.228481599920394629e+00
1.672250388284282607e+01 9.053726240174469808e+00 9.934010243768285875e+01 -5.228481599920394629e+00
1.650783166750404618e+01 9.177631004154463312e+00 9.934334323681729018e+01 -5.228481599920394629e+00
1.661975106780167977e+01 9.189544286867830536e+00 9.934991804721295239e+01 -5.228481599920394629e+00
1.650659280221720238e+01 9.186466492993821120e+00 9.941061823386246488e+01 -5.228481599920394629e+00
1.672475578230818627e+01 9.060062650967390496e+00 9.941885888070996202e+01 -5.228481599920394629e+00
1.670537939898232338e+01 9.045617013747454749e+00 9.943142153454849108e+01 -5.228481599920394629e+00
1.651422601821163383e+01 9.164374184909119592e+00 9.943189145431043130e+01 -5.228481599920394629e+00
1.661277880046413458e+01 9.071515403920370701e+00 9.945461063380892597e+01 -5.228481599920394629e+00
1.654313379088353742e+01 9.216164780060326578e+00 9.945724928483237193e+01 -5.228481599920394629e+00
1.654875676472527246e+01 9.119831652866906779e+00 9.946997328408468775e+01 -5.228481599920394629e+00
1.660093547422825822e+01 9.198581125456994911e+00 9.948088284715788632e+01 -5.228481599920394629e+00
1.653144791338224806e+01 9.139033989373304578e+00 9.948138058387360161e+01 -5.228481599920394629e+00
1.667088471454458443e+01 9.151618576906484392e+00 9.953108996374847095e+01 -5.228481599920394629e+00
