# amplitude duration logL logPrior
2.956337207078138363e+01 2.957667760253227840e+01 -1.044917296596225351e+06 -5.228481599920394629e+00
2.976087774386183327e+01 2.856718499232465547e+01 -1.014943248145131627e+06 -5.228481599920394629e+00
2.991285786656406387e+01 2.724719239408016591e+01 -9.639293146628080867e+05 -5.228481599920394629e+00
2.841081956811983389e+01 2.965198123694406362e+01 -9.436004826935046585e+05 -5.228481599920394629e+00
2.841906474780344993e+01 2.930053060997693848e+01 -9.291262155756640714e+05 -5.228481599920394629e+00
2.842581703972767926e+01 2.924560336835262930e+01 -9.273334799076371128e+05 -5.228481599920394629e+00
2.789272450984538310e+01 2.952659707129373601e+01 -8.931567166826524772e+05 -5.228481599920394629e+00
2.847386978978450855e+01 2.823926870717836124e+01 -8.874820465413477505e+05 -5.228481599920394629e+00
2.825189344965441407e+01 2.855735969455090739e+01 -8.826682458992731990e+05 -5.228481599920394629e+00
2.911726149632941585e+01 2.652935797447620914e+01 -8.628715206853545969e+05 -5.228481599920394629e+00
2.878386016051523200e+01 2.585271819699048734e+01 -8.052174837806548458e+05 -5.228481599920394629e+00
2.966510411721581519e+01 2.373826410736158721e+01 -7.705247435451787896e+05 -5.228481599920394629e+00
2.924303149692550718e+01 2.396777261981618068e+01 -7.511371185022032587e+05 -5.228481599920394629e+00
2.714935628705066506e+01 2.716585059944053171e+01 -7.371646494542672299e+05 -5.228481599920394629e+00
2.991710532041681603e+01 2.263825458198387963e+01 -7.335341872912707040e+05 -5.228481599920394629e+00
2.724289788803772794e+01 2.659145196488209706e+01 -7.210239153239030857e+05 -5.228481599920394629e+00
2.622709899372685172e+01 2.846942066547696371e+01 -7.177603420272790827e+05 -5.228481599920394629e+00
2.638219618473133110e+01 2.809589336957726502e+01 -7.155962233530619415e+05 -5.228481599920394629e+00
2.776521672507729832e+01 2.553529724960269931e+01 -7.153008845299200621e+05 -5.228481599920394629e+00
2.928343205880588940e+01 2.308864543815914061e+01 -7.118353487052778946e+05 -5.228481599920394629e+00
2.673533186985721244e+01 2.701510194809328880e+01 -7.006376537727947580e+05 -5.228481599920394629e+00
2.649621630666410255e+01 2.743897570996924884e+01 -6.993829362781350501e+05 -5.228481599920394629e+00
2.732057348190010870e+01 2.554988511666744344e+01 -6.842558858627935406e+05 -5.228481599920394629e+00
2.864819813414815286e+01 2.334469298010557026e+01 -6.804500591204332886e+05 -5.228481599920394629e+00
2.755569655680624663e+01 2.504900711614004294e+01 -6.800029232307418715e+05 -5.228481599920394629e+00
2.865256422967650352e+01 2.305905746985321869e+01 -6.676776059608404757e+05 -5.228481599920394629e+00
2.990472662116328806e+01 2.133488406371319712e+01 -6.670884385050239507e+05 -5.228481599920394629e+00
2.579036515228938953e+01 2.780293618008413858e+01 -6.616748647784342756e+05 -5.228481599920394629e+00
2.785701167274066847e+01 2.389298178231753411e+01 -6.515810974363662535e+05 -5.228481599920394629e+00
2.556878164235537909e+01 2.778997045402105925e+01 -6.454986624244200066e+05 -5.228481599920394629e+00
2.429078679342667613e+01 2.994854555611126301e+01 -6.253792372951423749e+05 -5.228481599920394629e+00
2.861589881914569133e+01 2.213772962325252180e+01 -6.232184980359199690e+05 -5.228481599920394629e+00
2.945779640313725878e+01 2.093898247505769561e+01 -6.193776453089995775e+05 -5.228481599920394629e+00
2.927514472565535897e+01 2.115551044179624895e+01 -6.185418679406407755e+05 -5.228481599920394629e+00
2.672924692205772601e+01 2.435768823564478680e+01 -5.967910939563682768e+05 -5.228481599920394629e+00
2.468450130155990152e+01 2.802028927175634010e+01 -5.922225249164353590e+05 -5.228481599920394629e+00
2.892911867502828116e+01 2.101296743328772010e+01 -5.907231381323880050e+05 -5.228481599920394629e+00
2.852306769308562906e+01 2.151625203251596830e+01 -5.892731923010033788e+05 -5.228481599920394629e+00
2.972110802684149178e+01 1.998103401908970511e+01 -5.884310541474740021e+05 -5.228481599920394629e+00
2.722190743306202165e+01 2.328573070780007725e+01 -5.851717870167142246e+05 -5.228481599920394629e+00
2.915207433944627269e+01 2.058948731667162590e+01 -5.841778317276132293e+05 -5.228481599920394629e+00
2.612477977056455458e+01 2.499908968927029562e+01 -5.824676750001999317e+05 -5.228481599920394629e+00
2.857879590074844600e+01 2.097619301181340390e+01 -5.681896533155920915e+05 -5.228481599920394629e+00
2.597026629167606160e+01 2.471689817641302156e+01 -5.622937605184208369e+05 -5.228481599920394629e+00
2.657706092454794344e+01 2.368829134844122919e+01 -5.612216075046814512e+05 -5.228481599920394629e+00
2.308288327007019092e+01 2.990086518224752865e+01 -5.412442687966478989e+05 -5.228481599920394629e+00
2.509390875389427222e+01 2.563315001424303574e+01 -5.399465531860421179e+05 -5.228481599920394629e+00
2.438802776593831467e+01 2.696473777665213589e+01 -5.392255141461400781e+05 -5.228481599920394629e+00
2.630685944801652809e+01 2.335665749539672831e+01 -5.322402376310724067e+05 -5.228481599920394629e+00
2.441438040428672807e+01 2.666210756943362625e+01 -5.313197396992975846e+05 -5.228481599920394629e+00
2.600506755605471554e+01 2.367047177358034915e+01 -5.260157851276737638e+05 -5.228481599920394629e+00
2.416146091245219196e+01 2.668810089396792051e+01 -5.164616039163454552e+05 -5.228481599920394629e+00
2.859256453316492852e+01 1.972052688706228096e+01 -5.123539183802778134e+05 -5.228481599920394629e+00
2.379128067209066444e+01 2.701963859205302043e+01 -5.038659522773266071e+05 -5.228481599920394629e+00
2.242204981610291625e+01 2.999885061155951504e+01 -5.012402424862536136e+05 -5.228481599920394629e+00
2.775878196684006838e+01 2.047855341232013515e+01 -4.999621675415458740e+05 -5.228481599920394629e+00
2.473415517066209190e+01 2.503951342601780539e+01 -4.984300275094707613e+05 -5.228481599920394629e+00
2.551892444037926566e+01 2.360055268020872532e+01 -4.951398770400673384e+05 -5.228481599920394629e+00
2.255001141924487840e+01 2.934177107075713309e+01 -4.922909969289848814e+05 -5.228481599920394629e+00
2.870554458001707587e+01 1.912646606969445173e+01 -4.916797020303221070e+05 -5.228481599920394629e+00
2.776472678891046542e+01 2.021623831017131678e+01 -4.892262741673017154e+05 -5.228481599920394629e+00
2.881359915858619303e+01 1.890115741345606892e+01 -4.871504729149373015e+05 -5.228481599920394629e+00
